Year,Detail Record Count,Date Loaded from AKR,Date Loaded to Repository,FMP Area,FMP Subarea,NMFS Area,Gear,Target,Species Group,Species,Processor Federal Permit,Processor Name,Processor Vessel,Processor Plant/Operation,Vessel Federal Permit,Vessel Name,Vessel Length,# Distinct Processors,# Distinct Vessels,Conf Flag,Discards (mt),Retained (mt),Total Catch (mt),Discard Rate,Reporting Area Code
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,POT,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",5306,"""Trident Seafoods Corporation""",,AKU,32693,KAIA,58,1,1,1,0.016014624,0,0.016014624,100,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,POT,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",5306,"""Trident Seafoods Corporation""",,AKU,33305,ADAMANT,58,1,1,1,0.001082419,0,0.001082419,100,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,POT,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",5306,"""Trident Seafoods Corporation""",,AKU,33363,ISLE DOMINATOR,58,1,1,1,0.00086407,0,0.00086407,100,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,POT,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",5306,"""Trident Seafoods Corporation""",,AKU,33530,CERULEAN,56,1,1,1,0.081567188,0,0.081567188,100,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,POT,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",5306,"""Trident Seafoods Corporation""",,AKU,34110,ORACLE,58,1,1,1,0.12070733,0,0.12070733,100,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,POT,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",5310,"""Unisea Inc""",,DUT,31074,SAINT PAUL,58,1,1,1,0.010563275,0,0.010563275,100,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,POT,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",5310,"""Unisea Inc""",,DUT,32665,SAINT PETER,58,1,1,1,0.976021961,0.019040816,0.995062777,98.08647085,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,POT,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",5320,"""Alyeska Seafoods Inc""",,DUT,625,ATLANTICO,98,1,1,1,0.005729729,0,0.005729729,100,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,POT,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",5320,"""Alyeska Seafoods Inc""",,DUT,31074,SAINT PAUL,58,1,1,1,0.5674434,0.313,0.8804434,64.44973068,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,POT,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",5323,"""Western Alaska Fisheries""",,DUT,33004,VICTORY,112,1,1,1,0.001117404,0,0.001117404,100,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,POT,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",7161,"""Arctic Sablefish LLC""",ALEUTIAN SABLE,FLD,7161,ALEUTIAN SABLE,124,1,1,1,0.22359,0,0.22359,100,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - bottom,Yellowfin Sole,"""sole, yellowfin""",3681,"""American Seafoods Company LLC""",AMERICAN DYNASTY,FCP,3681,AMERICAN DYNASTY,272,1,1,1,0,9.20287,9.20287,0,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",1607,"""Golden Alaska Seafoods Llc""",GOLDEN ALASKA,FCP,657,PACIFIC CHALLENGER,116,1,1,1,0,0.00374,0.00374,0,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",1607,"""Golden Alaska Seafoods Llc""",GOLDEN ALASKA,FCP,1229,OCEAN LEADER,120,1,1,1,0,0.00067,0.00067,0,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",1607,"""Golden Alaska Seafoods Llc""",GOLDEN ALASKA,FCP,1687,ALEUTIAN CHALLENGER,99,1,1,1,0,0.00108,0.00108,0,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",3245,"""Trident Seafoods Corporation""",SEATTLE ENTERPRISE,FLD,3245,SEATTLE ENTERPRISE,270,1,1,1,0.77762,0,0.77762,100,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",3261,"""American Seafoods Company LLC""",NORTHERN EAGLE,FCP,3261,NORTHERN EAGLE,341,1,1,1,0,0.00637,0.00637,0,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",3396,"""Arctic Fjord Inc""",ARCTIC FJORD,FCP,3396,ARCTIC FJORD,275,1,1,1,1.55187,0,1.55187,100,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",3414,"""Starbound LLC""",STARBOUND,FCP,3414,STARBOUND,300,1,1,1,0.000097,1.153933,1.15403,0.008405327,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",3671,"""Trident Seafoods Corporation""",KODIAK ENTERPRISE,FLD,3671,KODIAK ENTERPRISE,275,1,1,1,0.18153,0,0.18153,100,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",3681,"""American Seafoods Company LLC""",AMERICAN DYNASTY,FCP,3681,AMERICAN DYNASTY,272,1,1,1,0,6.784,6.784,0,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",3703,"""Phoenix Processor Ltd Partnership""",OCEAN PHOENIX,FCP,723,MARGARET LYN,123,1,1,1,0,0.00177,0.00177,0,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",3703,"""Phoenix Processor Ltd Partnership""",OCEAN PHOENIX,FCP,5946,MISTY DAWN,107,1,1,1,0,0.00603,0.00603,0,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",3870,"""Trident Seafoods Corporation""",ISLAND ENTERPRISE,FLD,3870,ISLAND ENTERPRISE,312,1,1,1,0,0.00318,0.00318,0,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",3896,"""American Seafoods Company LLC""",NORTHERN JAEGER,FCP,3896,NORTHERN JAEGER,336,1,1,1,0,0.00268,0.00268,0,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",4055,"""American Seafoods Company LLC""",AMERICAN TRIUMPH,FCP,4055,AMERICAN TRIUMPH,285,1,1,1,0,3.40829,3.40829,0,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",4078,"""Icicle Seafoods Inc""",NORTHERN VICTOR,FLD,249,HALF MOON BAY,122,1,1,1,0.012837124,0.009,0.021837124,58.78578206,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",4078,"""Icicle Seafoods Inc""",NORTHERN VICTOR,FLD,1164,PATRICIA L,117,1,1,1,0.037431286,0,0.037431286,100,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",4078,"""Icicle Seafoods Inc""",NORTHERN VICTOR,FLD,1641,STORM PETREL,123,1,1,1,0.001472253,0,0.001472253,100,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",4078,"""Icicle Seafoods Inc""",NORTHERN VICTOR,FLD,2657,COMMODORE,133,1,1,1,0.027853712,0.155,0.182853712,15.23278437,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",4078,"""Icicle Seafoods Inc""",NORTHERN VICTOR,FLD,3679,MISS BERDIE,87,1,1,1,0.068696227,0,0.068696227,100,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5306,"""Trident Seafoods Corporation""",,AKU,236,ROYAL ATLANTIC,124,1,1,1,0,0.01726762,0.01726762,0,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5306,"""Trident Seafoods Corporation""",,AKU,410,EXCALIBUR II,92,1,1,1,0,0.003505927,0.003505927,0,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5306,"""Trident Seafoods Corporation""",,AKU,411,DOMINATOR,124,1,1,1,0,0.01,0.01,0,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5306,"""Trident Seafoods Corporation""",,AKU,422,PACIFIC VIKING,127,1,1,1,0,0.005453592,0.005453592,0,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5306,"""Trident Seafoods Corporation""",,AKU,428,NORDIC STAR,123,1,1,1,0,0.001,0.001,0,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5306,"""Trident Seafoods Corporation""",,AKU,523,ARCTIC RAM,90,1,1,1,0.017712257,0,0.017712257,100,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5306,"""Trident Seafoods Corporation""",,AKU,533,ARCTURUS,132,1,1,1,0,0.003317515,0.003317515,0,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5306,"""Trident Seafoods Corporation""",,AKU,543,ROYAL AMERICAN,105,1,1,1,0,0.009,0.009,0,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5306,"""Trident Seafoods Corporation""",,AKU,586,GOLDEN PISCES,98,1,1,1,0,0.001054431,0.001054431,0,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5306,"""Trident Seafoods Corporation""",,AKU,901,ALDEBARAN,132,1,1,1,0,0.001,0.001,0,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5306,"""Trident Seafoods Corporation""",,AKU,1116,VIKING EXPLORER,124,1,1,1,0,0.007,0.007,0,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5306,"""Trident Seafoods Corporation""",,AKU,1228,COLUMBIA,123,1,1,1,0,0.002,0.002,0,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5306,"""Trident Seafoods Corporation""",,AKU,1234,LESLIE LEE,97,1,1,1,0.022185866,0.001,0.023185866,95.68702751,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5306,"""Trident Seafoods Corporation""",,AKU,1236,RAVEN,92,1,1,1,0.016517599,0,0.016517599,100,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5306,"""Trident Seafoods Corporation""",,AKU,1265,PEGASUS,96,1,1,1,0.012309342,0.004,0.016309342,75.47417885,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5306,"""Trident Seafoods Corporation""",,AKU,1292,GOLDEN DAWN,149,1,1,1,0.038955921,0.002217724,0.041173646,94.61372859,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5306,"""Trident Seafoods Corporation""",,AKU,1318,GLADIATOR,124,1,1,1,0,0.009043263,0.009043263,0,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5306,"""Trident Seafoods Corporation""",,AKU,2142,MARCY J,97,1,1,1,0,0.000453592,0.000453592,0,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5306,"""Trident Seafoods Corporation""",,AKU,2769,NORTHERN PATRIOT,165,1,1,1,0.12931907,0.04,0.16931907,76.37596291,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5306,"""Trident Seafoods Corporation""",,AKU,2770,SOVEREIGNTY,165,1,1,1,0.082318687,0.013,0.095318687,86.36154108,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5306,"""Trident Seafoods Corporation""",,AKU,2837,PERSEVERANCE,87,1,1,1,0.009230231,0,0.009230231,100,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5306,"""Trident Seafoods Corporation""",,AKU,3002,NORTHWEST EXPLORER,162,1,1,1,0,0.001204117,0.001204117,0,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5306,"""Trident Seafoods Corporation""",,AKU,3010,PACIFIC EXPLORER,155,1,1,1,0,0.007331122,0.007331122,0,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5306,"""Trident Seafoods Corporation""",,AKU,3388,ARCTIC EXPLORER,155,1,1,1,0,0.004299371,0.004299371,0,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5306,"""Trident Seafoods Corporation""",,AKU,3404,TRAVELER,109,1,1,1,0.01880326,0.007,0.02580326,72.87164438,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5306,"""Trident Seafoods Corporation""",,AKU,3996,MAJESTY,99,1,1,1,0,0.003,0.003,0,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5306,"""Trident Seafoods Corporation""",,AKU,4506,LISA MELINDA,81,1,1,1,0.023934,0,0.023934,100,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5306,"""Trident Seafoods Corporation""",,AKU,5137,ARCTIC WIND,117,1,1,1,0.003646591,0.005,0.008646591,42.17373889,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5310,"""Unisea Inc""",,DUT,417,STARWARD,123,1,1,1,0.072281649,0.005,0.077281649,93.53015878,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5310,"""Unisea Inc""",,DUT,428,NORDIC STAR,123,1,1,1,0.053265609,0.001,0.054265609,98.15721225,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5310,"""Unisea Inc""",,DUT,1998,STARLITE,123,1,1,1,0,0.008,0.008,0,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5310,"""Unisea Inc""",,DUT,2059,SEADAWN,124,1,1,1,0.038876241,0,0.038876241,100,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5310,"""Unisea Inc""",,DUT,2889,AURIGA,193,1,1,1,0,0.004,0.004,0,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5310,"""Unisea Inc""",,DUT,4133,FIERCE ALLEGIANCE,166,1,1,1,0,0.001,0.001,0,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5310,"""Unisea Inc""",,DUT,34279,DEFENDER,169,1,1,1,0.059144547,1.286,1.345144547,4.396891577,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5320,"""Alyeska Seafoods Inc""",,DUT,134,WESTERN DAWN,113,1,1,1,0.016883814,0,0.016883814,100,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5320,"""Alyeska Seafoods Inc""",,DUT,425,ALASKAN DEFENDER,172,1,1,1,0,0.005,0.005,0,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5320,"""Alyeska Seafoods Inc""",,DUT,511,GREAT PACIFIC,124,1,1,1,0,0.008,0.008,0,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5320,"""Alyeska Seafoods Inc""",,DUT,515,ALASKA ROSE,124,1,1,1,0,0.004816466,0.004816466,0,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5320,"""Alyeska Seafoods Inc""",,DUT,516,BERING ROSE,124,1,1,1,0.042195818,0.009,0.051195818,82.42043897,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5320,"""Alyeska Seafoods Inc""",,DUT,3988,DESTINATION,180,1,1,1,0,0.016,0.016,0,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5323,"""Western Alaska Fisheries""",,DUT,425,ALASKAN DEFENDER,172,1,1,1,0,0.002,0.002,0,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5323,"""Western Alaska Fisheries""",,DUT,1222,VIKING,144,1,1,1,0.03740164,0,0.03740164,100,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5323,"""Western Alaska Fisheries""",,DUT,1650,WESTWARD I,135,1,1,1,0.063040433,0,0.063040433,100,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5323,"""Western Alaska Fisheries""",,DUT,2047,BERING DEFENDER,174,1,1,1,0,0.002,0.002,0,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5323,"""Western Alaska Fisheries""",,DUT,3800,CAITLIN ANN,103,1,1,1,0.037899043,0,0.037899043,100,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5323,"""Western Alaska Fisheries""",,DUT,4194,PACIFIC PRINCE,149,1,1,1,0.080080688,0,0.080080688,100,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5323,"""Western Alaska Fisheries""",,DUT,4620,CHELSEA K,150,1,1,1,0.200348739,0.002,0.202348739,99.01160738,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,517,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",5358,"""Peter Pan Seafoods Inc""",,KCO,825,WALTER N,99,1,1,1,0,0.004,0.004,0,517
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,518,POT,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",5293,"""Icicle Seafoods Inc""",GORDON JENSEN,FLD,3412,COMMITMENT,58,1,1,1,0.000165263,0,0.000165263,100,518
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,518,POT,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",5293,"""Icicle Seafoods Inc""",GORDON JENSEN,FLD,32850,CASCADE,48,1,1,1,0.000466176,0,0.000466176,100,518
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,518,POT,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",5306,"""Trident Seafoods Corporation""",,AKU,33530,CERULEAN,56,1,1,1,0.005926405,0,0.005926405,100,518
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,518,POT,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",5310,"""Unisea Inc""",,DUT,31074,SAINT PAUL,58,1,1,1,0.010062451,0.002,0.012062451,83.41962204,518
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,518,POT,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",5323,"""Western Alaska Fisheries""",,DUT,1630,BRUIN,58,1,1,1,0.005094251,0,0.005094251,100,518
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,518,POT,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",5323,"""Western Alaska Fisheries""",,DUT,3412,COMMITMENT,58,1,1,1,0.000451906,0,0.000451906,100,518
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,519,HAL,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",34748,"""ALEUTIAN ISLAND FISH COMPANY""",,DUT,31775,CYNOSURE,58,1,1,1,0.011586291,0,0.011586291,100,519
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,519,HAL,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",5306,"""Trident Seafoods Corporation""",,AKU,33530,CERULEAN,56,1,1,1,0.012625967,0,0.012625967,100,519
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,519,HAL,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",5310,"""Unisea Inc""",,DUT,31775,CYNOSURE,58,1,1,1,0.015912896,0,0.015912896,100,519
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,519,HAL,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",5310,"""Unisea Inc""",,DUT,33530,CERULEAN,56,1,1,1,0.012293742,0,0.012293742,100,519
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,519,HAL,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",662,"""Rodney Devine""",TRIDENT,FCP,662,TRIDENT,59,1,1,1,0.127556486,0,0.127556486,100,519
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,519,NPT,Atka Mackerel,Yellowfin Sole,"""sole, yellowfin""",2123,"""SEAFREEZE ALASKA I LLC""",VAERDAL,FCP,2123,VAERDAL,124,1,1,1,0.0082981,0.0097119,0.01801,46.07495836,519
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,519,NPT,Atka Mackerel,Yellowfin Sole,"""sole, yellowfin""",34017,"""O'HARA CORPORATION""",ARAHO,FCP,34017,ARAHO,194,1,1,1,0.0014952,0.1480248,0.14952,1,519
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,519,NPT,Atka Mackerel,Yellowfin Sole,"""sole, yellowfin""",4635,"""Ohara Corporation""",DEFENDER,FCP,4635,DEFENDER,123,1,1,1,0.033475,0.033475,0.06695,50,519
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,519,NPT,Atka Mackerel,Yellowfin Sole,"""sole, yellowfin""",5822,"""Ohara Corporation""",ENTERPRISE,FCP,5822,ENTERPRISE,120,1,1,1,0.02631,0,0.02631,100,519
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,519,NPT,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",5306,"""Trident Seafoods Corporation""",,AKU,4657,LADY JOANNE,58,1,1,1,0.005033306,0,0.005033306,100,519
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,519,NPT,Pollock - bottom,Yellowfin Sole,"""sole, yellowfin""",4092,"""Ohara Corporation""",CONSTELLATION,FCP,4092,CONSTELLATION,166,1,1,1,0.006819,0.207041,0.21386,3.188534555,519
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,519,NPT,Rockfish,Yellowfin Sole,"""sole, yellowfin""",3367,"""SEAFREEZE ALASKA I LLC""",LEGACY,FCP,3367,LEGACY,132,1,1,1,0.0001741,0.0172359,0.01741,1,519
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,519,NPT,Rockfish,Yellowfin Sole,"""sole, yellowfin""",661,"""Glacier Fish Co Llc""",NORTHERN GLACIER,FCP,661,NORTHERN GLACIER,201,1,1,1,0.63001,0.63001,1.26002,50,519
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,519,NPT,Sablefish,Yellowfin Sole,"""sole, yellowfin""",2110,"""Cape Horn Vessel Llc""",CAPE HORN,FCP,2110,CAPE HORN,158,1,1,1,0.18896,0,0.18896,100,519
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,519,POT,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",3259,"""Trident Seafoods Corporation""",INDEPENDENCE,FLD,4579,COURTNEY NORAL,58,1,1,1,0.001028007,0,0.001028007,100,519
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,519,POT,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",3259,"""Trident Seafoods Corporation""",INDEPENDENCE,FLD,6134,SCOTCH CAP,58,1,1,1,0.006509676,0,0.006509676,100,519
