"SPECIES_CODE","SPECIES_NAME","COMMON_NAME","YEAR","STRATUM","LENGTH","MALES","FEMALES","UNSEXED","TOTAL"
21720,"Gadus macrocephalus","Pacific cod",2017,70,780,125544,118284,0,243828
21720,"Gadus macrocephalus","Pacific cod",2017,70,790,56089,222428,0,278516
21720,"Gadus macrocephalus","Pacific cod",2017,70,800,126598,88640,0,215238
21720,"Gadus macrocephalus","Pacific cod",2017,70,810,30802,188176,0,218978
21720,"Gadus macrocephalus","Pacific cod",2017,70,820,0,273167,0,273167
21720,"Gadus macrocephalus","Pacific cod",2017,70,830,66346,120972,0,187317
21720,"Gadus macrocephalus","Pacific cod",2017,70,840,30046,0,0,30046
21720,"Gadus macrocephalus","Pacific cod",2017,70,850,30333,30802,0,61135
21720,"Gadus macrocephalus","Pacific cod",2017,70,860,29585,57140,0,86725
21720,"Gadus macrocephalus","Pacific cod",2017,70,880,27892,61228,0,89119
21720,"Gadus macrocephalus","Pacific cod",2017,70,890,27180,58057,0,85237
21720,"Gadus macrocephalus","Pacific cod",2017,70,900,0,29866,0,29866
21720,"Gadus macrocephalus","Pacific cod",2017,70,930,0,30802,0,30802
21720,"Gadus macrocephalus","Pacific cod",2017,70,950,0,27552,0,27552
21720,"Gadus macrocephalus","Pacific cod",2017,71,140,58525,92666,58525,209715
21720,"Gadus macrocephalus","Pacific cod",2017,71,150,0,92406,0,92406
21720,"Gadus macrocephalus","Pacific cod",2017,71,160,194804,101793,33505,330102
21720,"Gadus macrocephalus","Pacific cod",2017,71,170,92594,67575,0,160169
21720,"Gadus macrocephalus","Pacific cod",2017,71,180,68140,68140,0,136279
21720,"Gadus macrocephalus","Pacific cod",2017,71,190,68160,0,0,68160
21720,"Gadus macrocephalus","Pacific cod",2017,71,200,32319,102242,0,134560
21720,"Gadus macrocephalus","Pacific cod",2017,71,210,34070,34996,0,69066
21720,"Gadus macrocephalus","Pacific cod",2017,71,220,0,71387,0,71387
21720,"Gadus macrocephalus","Pacific cod",2017,71,230,103833,34070,0,137903
21720,"Gadus macrocephalus","Pacific cod",2017,71,240,136381,94218,0,230599
21720,"Gadus macrocephalus","Pacific cod",2017,71,250,0,68095,0,68095
21720,"Gadus macrocephalus","Pacific cod",2017,71,260,173503,128272,0,301774
21720,"Gadus macrocephalus","Pacific cod",2017,71,270,349662,206343,0,556005
21720,"Gadus macrocephalus","Pacific cod",2017,71,280,387116,383845,0,770961
21720,"Gadus macrocephalus","Pacific cod",2017,71,290,677573,612688,0,1290260
21720,"Gadus macrocephalus","Pacific cod",2017,71,300,804342,945578,0,1749921
21720,"Gadus macrocephalus","Pacific cod",2017,71,310,839174,816031,0,1655205
21720,"Gadus macrocephalus","Pacific cod",2017,71,320,880508,1146714,0,2027223
21720,"Gadus macrocephalus","Pacific cod",2017,71,330,730691,905725,0,1636417
21720,"Gadus macrocephalus","Pacific cod",2017,71,340,1156496,893421,0,2049917
21720,"Gadus macrocephalus","Pacific cod",2017,71,350,616902,594352,0,1211255
21720,"Gadus macrocephalus","Pacific cod",2017,71,360,476955,578634,0,1055589
21720,"Gadus macrocephalus","Pacific cod",2017,71,370,263816,572544,0,836360
21720,"Gadus macrocephalus","Pacific cod",2017,71,380,302118,315685,0,617803
21720,"Gadus macrocephalus","Pacific cod",2017,71,390,107081,219265,0,326346
21720,"Gadus macrocephalus","Pacific cod",2017,71,400,67480,243172,0,310652
21720,"Gadus macrocephalus","Pacific cod",2017,71,410,69763,101665,0,171429
21720,"Gadus macrocephalus","Pacific cod",2017,71,420,140552,33881,0,174434
21720,"Gadus macrocephalus","Pacific cod",2017,71,430,169422,71387,0,240809
21720,"Gadus macrocephalus","Pacific cod",2017,71,440,125829,145884,0,271713
21720,"Gadus macrocephalus","Pacific cod",2017,71,450,95079,187332,0,282411
21720,"Gadus macrocephalus","Pacific cod",2017,71,460,69407,118635,0,188043
21720,"Gadus macrocephalus","Pacific cod",2017,71,470,76879,146945,0,223824
21720,"Gadus macrocephalus","Pacific cod",2017,71,480,70984,175238,0,246222
21720,"Gadus macrocephalus","Pacific cod",2017,71,490,224635,133061,0,357696
21720,"Gadus macrocephalus","Pacific cod",2017,71,500,436375,377474,0,813849
21720,"Gadus macrocephalus","Pacific cod",2017,71,510,545595,368045,0,913640
21720,"Gadus macrocephalus","Pacific cod",2017,71,520,380305,404050,0,784355
21720,"Gadus macrocephalus","Pacific cod",2017,71,530,366134,647924,0,1014057
21720,"Gadus macrocephalus","Pacific cod",2017,71,540,901334,565143,0,1466477
21720,"Gadus macrocephalus","Pacific cod",2017,71,550,545837,823930,0,1369767
21720,"Gadus macrocephalus","Pacific cod",2017,71,560,838680,1817318,0,2655998
21720,"Gadus macrocephalus","Pacific cod",2017,71,570,1130396,991564,0,2121960
21720,"Gadus macrocephalus","Pacific cod",2017,71,580,1001337,1417906,0,2419243
21720,"Gadus macrocephalus","Pacific cod",2017,71,590,1503847,1457949,0,2961797
21720,"Gadus macrocephalus","Pacific cod",2017,71,600,1392246,1180383,0,2572629
21720,"Gadus macrocephalus","Pacific cod",2017,71,610,932864,1611119,0,2543983
21720,"Gadus macrocephalus","Pacific cod",2017,71,620,1202594,1395371,0,2597965
21720,"Gadus macrocephalus","Pacific cod",2017,71,630,1322187,1639862,0,2962049
21720,"Gadus macrocephalus","Pacific cod",2017,71,640,1198509,1112912,0,2311421
21720,"Gadus macrocephalus","Pacific cod",2017,71,650,1063513,797876,0,1861389
21720,"Gadus macrocephalus","Pacific cod",2017,71,660,881357,759737,0,1641094
21720,"Gadus macrocephalus","Pacific cod",2017,71,670,806582,1110846,0,1917428
21720,"Gadus macrocephalus","Pacific cod",2017,71,680,734452,384123,0,1118575
21720,"Gadus macrocephalus","Pacific cod",2017,71,690,499625,310008,0,809634
21720,"Gadus macrocephalus","Pacific cod",2017,71,700,707196,553366,0,1260562
21720,"Gadus macrocephalus","Pacific cod",2017,71,710,518549,394115,0,912664
21720,"Gadus macrocephalus","Pacific cod",2017,71,720,491380,598735,0,1090115
21720,"Gadus macrocephalus","Pacific cod",2017,71,730,362108,557259,0,919367
21720,"Gadus macrocephalus","Pacific cod",2017,71,740,268673,336554,0,605227
21720,"Gadus macrocephalus","Pacific cod",2017,71,750,248149,400565,0,648714
21720,"Gadus macrocephalus","Pacific cod",2017,71,760,107758,190432,0,298189
21720,"Gadus macrocephalus","Pacific cod",2017,71,770,96490,206500,0,302990
21720,"Gadus macrocephalus","Pacific cod",2017,71,780,138377,100520,0,238897
21720,"Gadus macrocephalus","Pacific cod",2017,71,790,107779,256610,0,364390
21720,"Gadus macrocephalus","Pacific cod",2017,71,800,194686,134718,0,329404
21720,"Gadus macrocephalus","Pacific cod",2017,71,810,112903,149656,0,262559
21720,"Gadus macrocephalus","Pacific cod",2017,71,820,0,32319,0,32319
21720,"Gadus macrocephalus","Pacific cod",2017,71,830,30908,111307,0,142215
21720,"Gadus macrocephalus","Pacific cod",2017,71,840,30908,119397,0,150305
21720,"Gadus macrocephalus","Pacific cod",2017,71,850,51825,0,0,51825
21720,"Gadus macrocephalus","Pacific cod",2017,71,870,0,67796,0,67796
21720,"Gadus macrocephalus","Pacific cod",2017,71,890,62406,0,0,62406
21720,"Gadus macrocephalus","Pacific cod",2017,71,900,36887,32401,0,69289
21720,"Gadus macrocephalus","Pacific cod",2017,71,930,32964,32401,0,65366
21720,"Gadus macrocephalus","Pacific cod",2017,71,950,46165,0,0,46165
21720,"Gadus macrocephalus","Pacific cod",2017,71,1010,0,31677,0,31677
21720,"Gadus macrocephalus","Pacific cod",2017,81,160,30270,0,0,30270
21720,"Gadus macrocephalus","Pacific cod",2017,81,210,0,30270,0,30270
21720,"Gadus macrocephalus","Pacific cod",2017,81,230,28214,0,0,28214
21720,"Gadus macrocephalus","Pacific cod",2017,81,240,58184,0,0,58184
21720,"Gadus macrocephalus","Pacific cod",2017,81,250,0,28214,0,28214
21720,"Gadus macrocephalus","Pacific cod",2017,81,260,134162,92273,0,226435
21720,"Gadus macrocephalus","Pacific cod",2017,81,270,62133,28214,0,90347
21720,"Gadus macrocephalus","Pacific cod",2017,81,280,30246,161276,0,191522
21720,"Gadus macrocephalus","Pacific cod",2017,81,300,30075,103354,0,133429
21720,"Gadus macrocephalus","Pacific cod",2017,81,310,61716,86721,0,148437
21720,"Gadus macrocephalus","Pacific cod",2017,81,320,0,28337,0,28337
21720,"Gadus macrocephalus","Pacific cod",2017,81,330,0,95391,0,95391
21720,"Gadus macrocephalus","Pacific cod",2017,81,340,0,61093,0,61093
21720,"Gadus macrocephalus","Pacific cod",2017,81,380,29260,0,0,29260
21720,"Gadus macrocephalus","Pacific cod",2017,81,390,0,30824,0,30824
21720,"Gadus macrocephalus","Pacific cod",2017,81,410,0,31310,0,31310
21720,"Gadus macrocephalus","Pacific cod",2017,81,420,0,56203,0,56203
21720,"Gadus macrocephalus","Pacific cod",2017,81,440,59742,0,0,59742
21720,"Gadus macrocephalus","Pacific cod",2017,81,450,30734,61226,0,91961
21720,"Gadus macrocephalus","Pacific cod",2017,81,460,61280,62044,0,123324
21720,"Gadus macrocephalus","Pacific cod",2017,81,470,29237,30824,0,60061
21720,"Gadus macrocephalus","Pacific cod",2017,81,480,30981,30981,0,61961
21720,"Gadus macrocephalus","Pacific cod",2017,81,500,62291,104345,0,166636
21720,"Gadus macrocephalus","Pacific cod",2017,81,510,58475,0,0,58475
21720,"Gadus macrocephalus","Pacific cod",2017,81,520,59971,145312,0,205283
21720,"Gadus macrocephalus","Pacific cod",2017,81,530,29237,29237,0,58475
21720,"Gadus macrocephalus","Pacific cod",2017,81,550,92292,28337,0,120629
21720,"Gadus macrocephalus","Pacific cod",2017,81,560,59971,121984,0,181955
21720,"Gadus macrocephalus","Pacific cod",2017,81,570,89558,89444,0,179002
21720,"Gadus macrocephalus","Pacific cod",2017,81,580,88555,85788,0,174343
21720,"Gadus macrocephalus","Pacific cod",2017,81,590,28337,30981,0,59318
21720,"Gadus macrocephalus","Pacific cod",2017,81,600,89341,0,0,89341
21720,"Gadus macrocephalus","Pacific cod",2017,81,610,59971,30075,0,90046
21720,"Gadus macrocephalus","Pacific cod",2017,81,620,30631,0,0,30631
21720,"Gadus macrocephalus","Pacific cod",2017,81,630,117925,61961,0,179886
21720,"Gadus macrocephalus","Pacific cod",2017,81,640,60809,61715,0,122524
21720,"Gadus macrocephalus","Pacific cod",2017,81,650,57575,60547,0,118122
21720,"Gadus macrocephalus","Pacific cod",2017,81,660,0,30270,0,30270
21720,"Gadus macrocephalus","Pacific cod",2017,81,670,62291,30992,0,93283
21720,"Gadus macrocephalus","Pacific cod",2017,81,680,88194,29237,0,117431
21720,"Gadus macrocephalus","Pacific cod",2017,81,690,30246,0,0,30246
21720,"Gadus macrocephalus","Pacific cod",2017,81,700,0,119740,0,119740
21720,"Gadus macrocephalus","Pacific cod",2017,81,710,60218,0,0,60218
21720,"Gadus macrocephalus","Pacific cod",2017,81,740,30981,0,0,30981
21720,"Gadus macrocephalus","Pacific cod",2017,81,750,0,29237,0,29237
21720,"Gadus macrocephalus","Pacific cod",2017,81,760,0,30734,0,30734
21720,"Gadus macrocephalus","Pacific cod",2017,81,790,30981,0,0,30981
21720,"Gadus macrocephalus","Pacific cod",2017,81,800,0,30981,0,30981
21720,"Gadus macrocephalus","Pacific cod",2017,81,820,0,28337,0,28337
21720,"Gadus macrocephalus","Pacific cod",2017,81,900,0,29237,0,29237
21720,"Gadus macrocephalus","Pacific cod",2017,999999,130,0,29142,0,29142
21720,"Gadus macrocephalus","Pacific cod",2017,999999,140,149849,92666,121131,363646
21720,"Gadus macrocephalus","Pacific cod",2017,999999,150,33143,123105,29779,186027
21720,"Gadus macrocephalus","Pacific cod",2017,999999,160,285825,101793,33505,421123
21720,"Gadus macrocephalus","Pacific cod",2017,999999,170,218990,124652,0,343642
21720,"Gadus macrocephalus","Pacific cod",2017,999999,180,98473,68140,0,166612
21720,"Gadus macrocephalus","Pacific cod",2017,999999,190,224848,0,0,224848
21720,"Gadus macrocephalus","Pacific cod",2017,999999,200,63885,163845,0,227730
21720,"Gadus macrocephalus","Pacific cod",2017,999999,210,97202,158309,0,255511
21720,"Gadus macrocephalus","Pacific cod",2017,999999,220,30738,230196,0,260935
21720,"Gadus macrocephalus","Pacific cod",2017,999999,230,255317,128118,0,383435
21720,"Gadus macrocephalus","Pacific cod",2017,999999,240,382681,486139,0,868819
21720,"Gadus macrocephalus","Pacific cod",2017,999999,250,189984,318750,0,508734
21720,"Gadus macrocephalus","Pacific cod",2017,999999,260,521451,411852,0,933303
21720,"Gadus macrocephalus","Pacific cod",2017,999999,270,753183,505901,0,1259084
21720,"Gadus macrocephalus","Pacific cod",2017,999999,280,910997,879778,0,1790775
21720,"Gadus macrocephalus","Pacific cod",2017,999999,290,959927,827231,0,1787159
21720,"Gadus macrocephalus","Pacific cod",2017,999999,300,1205059,1332911,0,2537970
21720,"Gadus macrocephalus","Pacific cod",2017,999999,310,1353140,1153854,0,2506994
21720,"Gadus macrocephalus","Pacific cod",2017,999999,320,1333201,1577922,0,2911123
21720,"Gadus macrocephalus","Pacific cod",2017,999999,330,921443,1472250,0,2393693
21720,"Gadus macrocephalus","Pacific cod",2017,999999,340,1435690,1050424,0,2486114
21720,"Gadus macrocephalus","Pacific cod",2017,999999,350,742924,719733,0,1462657
21720,"Gadus macrocephalus","Pacific cod",2017,999999,360,601926,729335,0,1331261
21720,"Gadus macrocephalus","Pacific cod",2017,999999,370,606742,633520,0,1240262
21720,"Gadus macrocephalus","Pacific cod",2017,999999,380,487508,565021,0,1052529
21720,"Gadus macrocephalus","Pacific cod",2017,999999,390,294070,309799,0,603869
21720,"Gadus macrocephalus","Pacific cod",2017,999999,400,215542,606178,0,821720
21720,"Gadus macrocephalus","Pacific cod",2017,999999,410,314565,381646,0,696211
21720,"Gadus macrocephalus","Pacific cod",2017,999999,420,720818,296969,0,1017787
21720,"Gadus macrocephalus","Pacific cod",2017,999999,430,565518,512905,0,1078423
21720,"Gadus macrocephalus","Pacific cod",2017,999999,440,760982,656687,0,1417669
21720,"Gadus macrocephalus","Pacific cod",2017,999999,450,767388,1017081,0,1784469
21720,"Gadus macrocephalus","Pacific cod",2017,999999,460,1053841,770767,0,1824608
21720,"Gadus macrocephalus","Pacific cod",2017,999999,470,934743,640948,0,1575691
21720,"Gadus macrocephalus","Pacific cod",2017,999999,480,1072831,662159,0,1734990
21720,"Gadus macrocephalus","Pacific cod",2017,999999,490,1108859,879724,0,1988583
21720,"Gadus macrocephalus","Pacific cod",2017,999999,500,1471032,1332788,0,2803820
21720,"Gadus macrocephalus","Pacific cod",2017,999999,510,1700898,1396373,0,3097272
21720,"Gadus macrocephalus","Pacific cod",2017,999999,520,1795407,1645750,0,3441157
21720,"Gadus macrocephalus","Pacific cod",2017,999999,530,1602974,1902167,0,3505141
21720,"Gadus macrocephalus","Pacific cod",2017,999999,540,2121770,1545491,0,3667261
21720,"Gadus macrocephalus","Pacific cod",2017,999999,550,1930392,2443137,0,4373528
21720,"Gadus macrocephalus","Pacific cod",2017,999999,560,3070183,3180126,0,6250309
21720,"Gadus macrocephalus","Pacific cod",2017,999999,570,2888948,2298159,0,5187107
21720,"Gadus macrocephalus","Pacific cod",2017,999999,580,2477102,2577172,0,5054274
21720,"Gadus macrocephalus","Pacific cod",2017,999999,590,2525047,2621324,0,5146371
21720,"Gadus macrocephalus","Pacific cod",2017,999999,600,2611937,2159935,0,4771872
21720,"Gadus macrocephalus","Pacific cod",2017,999999,610,2002868,2431873,0,4434741
21720,"Gadus macrocephalus","Pacific cod",2017,999999,620,2086645,2372816,0,4459461
21720,"Gadus macrocephalus","Pacific cod",2017,999999,630,2011867,2409504,0,4421371
21720,"Gadus macrocephalus","Pacific cod",2017,999999,640,1988905,1832319,0,3821225
21720,"Gadus macrocephalus","Pacific cod",2017,999999,650,1914836,1482725,0,3397561
21720,"Gadus macrocephalus","Pacific cod",2017,999999,660,1307885,1202156,0,2510041
21720,"Gadus macrocephalus","Pacific cod",2017,999999,670,1466075,1612208,0,3078283
21720,"Gadus macrocephalus","Pacific cod",2017,999999,680,1556963,934878,0,2491841
21720,"Gadus macrocephalus","Pacific cod",2017,999999,690,940072,946553,0,1886626
21720,"Gadus macrocephalus","Pacific cod",2017,999999,700,1043016,1174584,0,2217600
21720,"Gadus macrocephalus","Pacific cod",2017,999999,710,943153,637282,0,1580435
21720,"Gadus macrocephalus","Pacific cod",2017,999999,720,1049427,1007466,0,2056893
21720,"Gadus macrocephalus","Pacific cod",2017,999999,730,632981,704541,0,1337522
21720,"Gadus macrocephalus","Pacific cod",2017,999999,740,771192,583469,0,1354661
21720,"Gadus macrocephalus","Pacific cod",2017,999999,750,502372,674679,0,1177051
21720,"Gadus macrocephalus","Pacific cod",2017,999999,760,197465,530192,0,727658
21720,"Gadus macrocephalus","Pacific cod",2017,999999,770,338357,491505,0,829862
21720,"Gadus macrocephalus","Pacific cod",2017,999999,780,263921,218805,0,482726
21720,"Gadus macrocephalus","Pacific cod",2017,999999,790,194849,479038,0,673887
21720,"Gadus macrocephalus","Pacific cod",2017,999999,800,321284,254339,0,575623
21720,"Gadus macrocephalus","Pacific cod",2017,999999,810,143705,337832,0,481537
21720,"Gadus macrocephalus","Pacific cod",2017,999999,820,0,333823,0,333823
21720,"Gadus macrocephalus","Pacific cod",2017,999999,830,97254,232279,0,329532
21720,"Gadus macrocephalus","Pacific cod",2017,999999,840,60954,119397,0,180351
21720,"Gadus macrocephalus","Pacific cod",2017,999999,850,82158,30802,0,112960
21720,"Gadus macrocephalus","Pacific cod",2017,999999,860,29585,57140,0,86725
21720,"Gadus macrocephalus","Pacific cod",2017,999999,870,0,67796,0,67796
21720,"Gadus macrocephalus","Pacific cod",2017,999999,880,27892,61228,0,89119
21720,"Gadus macrocephalus","Pacific cod",2017,999999,890,89586,58057,0,147643
21720,"Gadus macrocephalus","Pacific cod",2017,999999,900,36887,91504,0,128392
21720,"Gadus macrocephalus","Pacific cod",2017,999999,930,32964,63203,0,96167
21720,"Gadus macrocephalus","Pacific cod",2017,999999,950,46165,27552,0,73717
21720,"Gadus macrocephalus","Pacific cod",2017,999999,1010,0,31677,0,31677
21720,"Gadus macrocephalus","Pacific cod",2019,70,150,97682,133690,0,231372
21720,"Gadus macrocephalus","Pacific cod",2019,70,160,156129,418377,34585,609090
21720,"Gadus macrocephalus","Pacific cod",2019,70,170,855962,458968,34585,1349515
21720,"Gadus macrocephalus","Pacific cod",2019,70,180,1467439,1240501,0,2707940
21720,"Gadus macrocephalus","Pacific cod",2019,70,190,2439168,2249766,0,4688934
21720,"Gadus macrocephalus","Pacific cod",2019,70,200,2771294,1949965,0,4721259
21720,"Gadus macrocephalus","Pacific cod",2019,70,210,3018188,2721629,0,5739817
21720,"Gadus macrocephalus","Pacific cod",2019,70,220,2261607,3384240,0,5645848
21720,"Gadus macrocephalus","Pacific cod",2019,70,230,3289827,2027669,0,5317496
21720,"Gadus macrocephalus","Pacific cod",2019,70,240,3440378,3473301,0,6913679
21720,"Gadus macrocephalus","Pacific cod",2019,70,250,2662804,2919375,0,5582179
21720,"Gadus macrocephalus","Pacific cod",2019,70,260,3230109,2286379,0,5516488
21720,"Gadus macrocephalus","Pacific cod",2019,70,270,2245599,2001843,0,4247442
21720,"Gadus macrocephalus","Pacific cod",2019,70,280,1530480,783126,0,2313605
21720,"Gadus macrocephalus","Pacific cod",2019,70,290,1184025,675257,0,1859283
21720,"Gadus macrocephalus","Pacific cod",2019,70,300,362864,422006,0,784870
21720,"Gadus macrocephalus","Pacific cod",2019,70,310,532563,332719,0,865283
21720,"Gadus macrocephalus","Pacific cod",2019,70,320,508394,398024,0,906417
21720,"Gadus macrocephalus","Pacific cod",2019,70,330,279206,235895,0,515101
21720,"Gadus macrocephalus","Pacific cod",2019,70,340,467103,333523,0,800626
21720,"Gadus macrocephalus","Pacific cod",2019,70,350,335322,440892,0,776214
21720,"Gadus macrocephalus","Pacific cod",2019,70,360,238460,58421,0,296882
21720,"Gadus macrocephalus","Pacific cod",2019,70,370,165283,155213,0,320496
21720,"Gadus macrocephalus","Pacific cod",2019,70,380,251094,441467,0,692561
21720,"Gadus macrocephalus","Pacific cod",2019,70,390,187358,123909,0,311266
21720,"Gadus macrocephalus","Pacific cod",2019,70,400,240252,591992,0,832244
21720,"Gadus macrocephalus","Pacific cod",2019,70,410,237099,485883,0,722982
21720,"Gadus macrocephalus","Pacific cod",2019,70,420,375457,321301,0,696758
21720,"Gadus macrocephalus","Pacific cod",2019,70,430,557993,535887,0,1093881
21720,"Gadus macrocephalus","Pacific cod",2019,70,440,533891,581685,0,1115576
21720,"Gadus macrocephalus","Pacific cod",2019,70,450,448377,500603,0,948980
21720,"Gadus macrocephalus","Pacific cod",2019,70,460,360569,629637,0,990205
21720,"Gadus macrocephalus","Pacific cod",2019,70,470,685448,657143,0,1342591
21720,"Gadus macrocephalus","Pacific cod",2019,70,480,385467,482680,0,868146
21720,"Gadus macrocephalus","Pacific cod",2019,70,490,636875,906559,0,1543434
21720,"Gadus macrocephalus","Pacific cod",2019,70,500,824546,497619,0,1322166
21720,"Gadus macrocephalus","Pacific cod",2019,70,510,654678,656335,0,1311013
21720,"Gadus macrocephalus","Pacific cod",2019,70,520,713198,554530,0,1267728
21720,"Gadus macrocephalus","Pacific cod",2019,70,530,550583,646396,0,1196979
21720,"Gadus macrocephalus","Pacific cod",2019,70,540,706078,338319,0,1044397
21720,"Gadus macrocephalus","Pacific cod",2019,70,550,984285,984791,0,1969077
21720,"Gadus macrocephalus","Pacific cod",2019,70,560,764765,706898,0,1471663
21720,"Gadus macrocephalus","Pacific cod",2019,70,570,470851,428912,0,899762
21720,"Gadus macrocephalus","Pacific cod",2019,70,580,508226,682296,0,1190522
21720,"Gadus macrocephalus","Pacific cod",2019,70,590,607843,536620,0,1144464
21720,"Gadus macrocephalus","Pacific cod",2019,70,600,399495,220204,0,619699
21720,"Gadus macrocephalus","Pacific cod",2019,70,610,323945,351008,0,674954
21720,"Gadus macrocephalus","Pacific cod",2019,70,620,569896,590344,0,1160240
21720,"Gadus macrocephalus","Pacific cod",2019,70,630,370405,195949,0,566354
21720,"Gadus macrocephalus","Pacific cod",2019,70,640,633343,422089,0,1055431
21720,"Gadus macrocephalus","Pacific cod",2019,70,650,650318,679520,0,1329838
21720,"Gadus macrocephalus","Pacific cod",2019,70,660,481877,504036,0,985913
21720,"Gadus macrocephalus","Pacific cod",2019,70,670,580075,463303,0,1043378
21720,"Gadus macrocephalus","Pacific cod",2019,70,680,630340,338149,0,968489
21720,"Gadus macrocephalus","Pacific cod",2019,70,690,314328,278665,0,592993
21720,"Gadus macrocephalus","Pacific cod",2019,70,700,394484,389650,0,784134
21720,"Gadus macrocephalus","Pacific cod",2019,70,710,213279,441079,0,654357
21720,"Gadus macrocephalus","Pacific cod",2019,70,720,296578,316721,0,613299
21720,"Gadus macrocephalus","Pacific cod",2019,70,730,300561,449304,0,749865
21720,"Gadus macrocephalus","Pacific cod",2019,70,740,167392,449187,0,616579
21720,"Gadus macrocephalus","Pacific cod",2019,70,750,183659,447251,0,630910
21720,"Gadus macrocephalus","Pacific cod",2019,70,760,172985,150272,0,323257
21720,"Gadus macrocephalus","Pacific cod",2019,70,770,160863,253283,0,414147
21720,"Gadus macrocephalus","Pacific cod",2019,70,780,204745,95936,0,300681
21720,"Gadus macrocephalus","Pacific cod",2019,70,790,28753,379285,0,408038
21720,"Gadus macrocephalus","Pacific cod",2019,70,800,95760,89198,0,184958
21720,"Gadus macrocephalus","Pacific cod",2019,70,810,0,275625,0,275625
21720,"Gadus macrocephalus","Pacific cod",2019,70,820,46752,149743,0,196496
21720,"Gadus macrocephalus","Pacific cod",2019,70,830,65907,97531,0,163439
21720,"Gadus macrocephalus","Pacific cod",2019,70,840,99459,0,0,99459
21720,"Gadus macrocephalus","Pacific cod",2019,70,850,0,29530,0,29530
21720,"Gadus macrocephalus","Pacific cod",2019,70,860,0,117055,0,117055
21720,"Gadus macrocephalus","Pacific cod",2019,70,870,77049,97319,0,174369
21720,"Gadus macrocephalus","Pacific cod",2019,70,880,38067,31903,0,69970
21720,"Gadus macrocephalus","Pacific cod",2019,70,890,0,67223,0,67223
21720,"Gadus macrocephalus","Pacific cod",2019,70,900,29599,0,0,29599
21720,"Gadus macrocephalus","Pacific cod",2019,70,910,0,28497,0,28497
21720,"Gadus macrocephalus","Pacific cod",2019,70,940,0,32525,0,32525
21720,"Gadus macrocephalus","Pacific cod",2019,70,960,0,29599,0,29599
21720,"Gadus macrocephalus","Pacific cod",2019,70,1010,0,29599,0,29599
21720,"Gadus macrocephalus","Pacific cod",2019,70,1020,0,28855,0,28855
21720,"Gadus macrocephalus","Pacific cod",2019,71,130,59248,34143,0,93392
21720,"Gadus macrocephalus","Pacific cod",2019,71,140,227274,129381,0,356655
21720,"Gadus macrocephalus","Pacific cod",2019,71,150,353039,352420,0,705459
21720,"Gadus macrocephalus","Pacific cod",2019,71,160,334696,175376,0,510072
21720,"Gadus macrocephalus","Pacific cod",2019,71,170,659889,581088,0,1240977
21720,"Gadus macrocephalus","Pacific cod",2019,71,180,473244,589622,0,1062866
21720,"Gadus macrocephalus","Pacific cod",2019,71,190,637715,489341,0,1127056
21720,"Gadus macrocephalus","Pacific cod",2019,71,200,499223,274057,0,773280
21720,"Gadus macrocephalus","Pacific cod",2019,71,210,375578,373848,0,749426
21720,"Gadus macrocephalus","Pacific cod",2019,71,220,492186,586837,0,1079022
21720,"Gadus macrocephalus","Pacific cod",2019,71,230,524658,449684,0,974342
21720,"Gadus macrocephalus","Pacific cod",2019,71,240,536182,488091,0,1024273
21720,"Gadus macrocephalus","Pacific cod",2019,71,250,552159,431045,0,983204
21720,"Gadus macrocephalus","Pacific cod",2019,71,260,550807,313182,0,863989
21720,"Gadus macrocephalus","Pacific cod",2019,71,270,407703,340653,0,748357
21720,"Gadus macrocephalus","Pacific cod",2019,71,280,252957,243013,0,495970
21720,"Gadus macrocephalus","Pacific cod",2019,71,290,312427,261679,0,574107
21720,"Gadus macrocephalus","Pacific cod",2019,71,300,292296,262999,0,555294
21720,"Gadus macrocephalus","Pacific cod",2019,71,310,293817,288762,0,582579
21720,"Gadus macrocephalus","Pacific cod",2019,71,320,331881,530542,0,862423
21720,"Gadus macrocephalus","Pacific cod",2019,71,330,446986,407469,0,854456
21720,"Gadus macrocephalus","Pacific cod",2019,71,340,245131,297107,0,542239
21720,"Gadus macrocephalus","Pacific cod",2019,71,350,312037,206847,0,518884
21720,"Gadus macrocephalus","Pacific cod",2019,71,360,66382,425094,0,491476
21720,"Gadus macrocephalus","Pacific cod",2019,71,370,181486,159070,0,340556
21720,"Gadus macrocephalus","Pacific cod",2019,71,380,73747,66245,0,139991
21720,"Gadus macrocephalus","Pacific cod",2019,71,390,70527,119207,0,189733
21720,"Gadus macrocephalus","Pacific cod",2019,71,400,74118,69183,0,143301
21720,"Gadus macrocephalus","Pacific cod",2019,71,410,76818,33554,0,110372
21720,"Gadus macrocephalus","Pacific cod",2019,71,420,38318,87651,0,125969
21720,"Gadus macrocephalus","Pacific cod",2019,71,430,74400,41018,0,115417
21720,"Gadus macrocephalus","Pacific cod",2019,71,440,165813,182937,0,348750
21720,"Gadus macrocephalus","Pacific cod",2019,71,450,156777,198607,0,355384
21720,"Gadus macrocephalus","Pacific cod",2019,71,460,146001,334095,0,480096
21720,"Gadus macrocephalus","Pacific cod",2019,71,470,139744,97456,0,237200
21720,"Gadus macrocephalus","Pacific cod",2019,71,480,183324,140794,0,324119
21720,"Gadus macrocephalus","Pacific cod",2019,71,490,147943,298646,0,446588
21720,"Gadus macrocephalus","Pacific cod",2019,71,500,235845,99175,0,335020
