SPECIES_CODE,YEAR,SUBAREA,SEX,AGE,AGEPOP,MEANLEN,SDEV
10210,2009,3,9,30,1868079,349.18,16.29
10210,2009,3,9,32,122978,370,0
10210,2009,3,9,34,1130177,360,0
10210,2009,3,9,36,249501,395.99,9.16
10210,2009,3,9,38,98415,400,0
10210,2009,4,1,-9,0,,
10210,2009,4,1,5,869843,195.41,8.41
10210,2009,4,1,6,20407833,210.32,18.21
10210,2009,4,1,7,15452204,228.63,23.05
10210,2009,4,1,8,18649813,234.94,24.69
10210,2009,4,1,9,7640816,246.39,23.03
10210,2009,4,1,10,3749338,274.19,22.98
10210,2009,4,1,11,3733776,280.49,16.17
10210,2009,4,1,12,1013557,291.09,24.9
10210,2009,4,1,13,258609,318.69,15.29
10210,2009,4,1,14,1675084,302.2,16.73
10210,2009,4,1,15,252522,330.17,19.18
10210,2009,4,1,16,170397,305.83,4.93
10210,2009,4,1,17,423316,336.17,18.8
10210,2009,4,1,18,151440,320,0
10210,2009,4,1,19,322680,326.1,11.42
10210,2009,4,1,20,75339,330,0
10210,2009,4,1,21,512830,316.02,22.51
10210,2009,4,1,22,598677,327.2,18.25
10210,2009,4,1,23,292886,339.89,7.1
10210,2009,4,1,24,78647,360.82,9.97
10210,2009,4,1,25,144871,344.98,5
10210,2009,4,1,26,286862,320.31,12.16
10210,2009,4,1,27,36097,350,0
10210,2009,4,1,28,78647,360.82,9.97
10210,2009,4,1,29,58021,353.78,4.85
10210,2009,4,1,30,179700,356.65,14.07
10210,2009,4,1,32,42550,370,0
10210,2009,4,2,-9,671307,453.88,4.87
10210,2009,4,2,5,1794728,189.83,8.79
10210,2009,4,2,6,40941372,219.54,22.65
10210,2009,4,2,7,46403497,234.17,23.3
10210,2009,4,2,8,41736655,249.01,26.37
10210,2009,4,2,9,23850136,269.37,21.27
10210,2009,4,2,10,14802775,291.82,25.23
10210,2009,4,2,11,13903611,293.61,28.44
10210,2009,4,2,12,6343456,312.47,19.49
10210,2009,4,2,13,8079085,330.52,25.35
10210,2009,4,2,14,12741670,323.14,30.85
10210,2009,4,2,15,4738456,329.95,22.57
10210,2009,4,2,16,3291404,353.33,27.46
10210,2009,4,2,17,375144,390,0
10210,2009,4,2,18,5235223,358.37,12.39
10210,2009,4,2,19,4927805,357,24.27
10210,2009,4,2,20,2947900,368.49,3.58
10210,2009,4,2,21,4572620,354.62,17.57
10210,2009,4,2,22,2286130,352.34,17.22
10210,2009,4,2,23,2444806,390.1,9.22
10210,2009,4,2,24,5252018,374.36,23.93
10210,2009,4,2,25,2867707,359.71,23.71
10210,2009,4,2,26,5434717,367.16,20.92
10210,2009,4,2,27,1772460,380.66,21.89
10210,2009,4,2,28,2320658,378.31,13.87
10210,2009,4,2,29,1344602,391.45,8.37
10210,2009,4,2,30,639784,415.64,14.5
10210,2009,4,2,31,100985,430,0
10210,2009,4,2,32,100985,430,0
10210,2009,4,2,34,445009,360,0
10210,2009,4,2,36,628793,398.07,9.81
10210,2009,4,2,38,291064,400,0
10210,2009,4,3,-9,0,,
10210,2009,4,3,5,153946,199.05,2.93
10210,2009,4,3,6,3629300,215.28,15.37
10210,2009,4,3,7,3817514,227.76,21.67
10210,2009,4,3,8,3373419,239.59,26.75
10210,2009,4,3,9,1688144,261.02,28.3
10210,2009,4,3,10,1198401,295.03,23.6
10210,2009,4,3,11,1093383,295.77,22.96
10210,2009,4,3,12,564458,305.48,19.17
10210,2009,4,3,13,532366,332.83,21.8
10210,2009,4,3,14,938727,314.24,24.73
10210,2009,4,3,15,370100,331.81,23.15
10210,2009,4,3,16,309934,342.1,31.62
10210,2009,4,3,17,163466,346.28,17.4
10210,2009,4,3,18,353174,355.25,14.43
10210,2009,4,3,19,269528,337.44,18.85
10210,2009,4,3,20,111127,360.46,14.4
10210,2009,4,3,21,434758,345.06,20.85
10210,2009,4,3,22,381097,340.69,23.39
10210,2009,4,3,23,236342,359.19,19.89
10210,2009,4,3,24,415129,375.69,27.16
10210,2009,4,3,25,318801,366.67,29.94
10210,2009,4,3,26,335478,351.77,25.62
10210,2009,4,3,27,150352,359.39,10.57
10210,2009,4,3,28,183177,366.67,16.34
10210,2009,4,3,29,164713,370.4,20.8
10210,2009,4,3,30,178277,391.71,27.54
10210,2009,4,3,31,0,,
10210,2009,4,3,32,20516,370,0
10210,2009,4,3,34,30774,360,0
10210,2009,4,3,36,0,,
10210,2009,4,3,38,22567,400,0
10210,2009,4,9,-9,671307,453.88,4.87
10210,2009,4,9,5,2818517,192.06,8.99
10210,2009,4,9,6,64978505,216.41,21.41
10210,2009,4,9,7,65673215,232.49,23.29
10210,2009,4,9,8,63759886,244.4,26.7
10210,2009,4,9,9,33179095,263.65,24.1
10210,2009,4,9,10,19750514,288.67,25.71
10210,2009,4,9,11,18730770,291.12,26.68
10210,2009,4,9,12,7921471,309.23,21.47
10210,2009,4,9,13,8870060,330.32,25
10210,2009,4,9,14,15355481,320.31,30.04
10210,2009,4,9,15,5361078,330.09,22.46
10210,2009,4,9,16,3771736,350.26,29.05
10210,2009,4,9,17,961926,358.88,28.96
10210,2009,4,9,18,5739837,357.16,13.81
10210,2009,4,9,19,5520013,354.24,24.86
10210,2009,4,9,20,3134366,367.28,7.47
10210,2009,4,9,21,5520208,350.28,21.54
10210,2009,4,9,22,3265904,346.37,20.7
10210,2009,4,9,23,2974034,382.7,19.38
10210,2009,4,9,24,5745794,374.27,24.1
10210,2009,4,9,25,3331379,359.74,24.18
10210,2009,4,9,26,6057058,364.09,23.32
10210,2009,4,9,27,1958909,378.46,22.12
10210,2009,4,9,28,2582482,376.95,14.56
10210,2009,4,9,29,1567336,387.84,13.87
10210,2009,4,9,30,997760,400.74,28.51
10210,2009,4,9,31,100985,430,0
10210,2009,4,9,32,164050,406.93,29.19
10210,2009,4,9,34,475783,360,0
10210,2009,4,9,36,628793,398.07,9.81
10210,2009,4,9,38,313631,400,0
10210,2009,8,1,6,16523,210,0
10210,2009,8,1,7,6008,210,0
10210,2009,8,1,8,6008,210,0
10210,2009,8,1,9,0,,
10210,2009,8,1,10,0,,
10210,2009,8,1,11,0,,
10210,2009,8,1,12,0,,
10210,2009,8,1,14,0,,
10210,2009,8,2,6,113125,228.46,15.69
10210,2009,8,2,7,144507,231.11,17.52
10210,2009,8,2,8,125368,242.13,22.27
10210,2009,8,2,9,54218,259.12,15.29
10210,2009,8,2,10,17643,261.21,13.34
10210,2009,8,2,11,20308,260.83,11.06
10210,2009,8,2,12,2889,270,0
10210,2009,8,2,13,1557,280,0
10210,2009,8,3,6,0,,
10210,2009,8,3,7,0,,
10210,2009,8,3,8,0,,
10210,2009,8,3,9,0,,
10210,2009,8,3,10,0,,
10210,2009,8,3,11,0,,
10210,2009,8,3,12,0,,
10210,2009,8,3,13,0,,
10210,2009,8,3,14,0,,
10210,2009,8,9,6,129648,226.11,15.9
10210,2009,8,9,7,150515,230.27,17.66
10210,2009,8,9,8,131376,240.66,22.77
10210,2009,8,9,9,54218,259.12,15.29
10210,2009,8,9,10,17643,261.21,13.34
10210,2009,8,9,11,20308,260.83,11.06
10210,2009,8,9,12,2889,270,0
10210,2009,8,9,13,1557,280,0
10210,2009,8,9,14,0,,
10210,2009,9,1,-9,0,,
10210,2009,9,2,-9,0,,
10210,2009,9,3,-9,0,,
10210,2009,9,9,-99,78417,,
10210,2009,9,9,-9,0,,
10210,2009,999999,1,-9,4964416,79.33,2.5
10210,2009,999999,1,3,64817415,101.48,7.45
10210,2009,999999,1,4,144279485,124.27,9.22
10210,2009,999999,1,5,290193204,154.09,20.24
10210,2009,999999,1,6,952426334,189.99,25.5
10210,2009,999999,1,7,464038223,217.27,33.02
10210,2009,999999,1,8,544318798,229.85,32.97
10210,2009,999999,1,9,247832124,259.24,28.52
10210,2009,999999,1,10,249438548,289.8,19.62
10210,2009,999999,1,11,216714938,288.7,15.54
10210,2009,999999,1,12,78156860,299.36,22.49
10210,2009,999999,1,13,31089935,313.7,14.67
10210,2009,999999,1,14,195025952,305.43,14.78
10210,2009,999999,1,15,29929638,322.45,20.94
10210,2009,999999,1,16,28884505,305.22,5
10210,2009,999999,1,17,50830479,329.39,9.89
10210,2009,999999,1,18,14616180,320,0
10210,2009,999999,1,19,53813121,325.65,10.28
10210,2009,999999,1,20,16001817,330,0
10210,2009,999999,1,21,45818312,318.28,22.44
10210,2009,999999,1,22,73586150,322.95,14.38
10210,2009,999999,1,23,34799290,336.94,7.21
10210,2009,999999,1,24,3440730,354.48,8.34
10210,2009,999999,1,25,12911886,347.4,12.24
10210,2009,999999,1,26,32368521,317.82,10.77
10210,2009,999999,1,27,3266063,355.47,11.58
10210,2009,999999,1,28,4035998,358.24,11.88
10210,2009,999999,1,29,6149539,359.77,12.91
10210,2009,999999,1,30,10904202,349.07,11.9
10210,2009,999999,1,32,769935,370,0
10210,2009,999999,2,-9,9312945,104.29,112.42
10210,2009,999999,2,2,5264732,90,0
10210,2009,999999,2,3,37509214,98.6,3.47
10210,2009,999999,2,4,203996902,123.22,11.06
10210,2009,999999,2,5,203968311,164.26,21.15
10210,2009,999999,2,6,1189998509,187.9,30.02
10210,2009,999999,2,7,596370189,226.04,27.54
10210,2009,999999,2,8,491836789,244.2,30.52
10210,2009,999999,2,9,264980147,273.73,23.3
10210,2009,999999,2,10,210501157,297.19,24.01
10210,2009,999999,2,11,218294312,301.97,26.02
10210,2009,999999,2,12,129076697,316.56,16.04
10210,2009,999999,2,13,138235980,326.93,21.12
10210,2009,999999,2,14,196185468,317.97,23.5
10210,2009,999999,2,15,88459448,326.16,18.37
10210,2009,999999,2,16,43103317,340.13,24.7
10210,2009,999999,2,17,1713075,390,0
10210,2009,999999,2,18,58789685,354.1,11.35
10210,2009,999999,2,19,68268449,344.08,19.33
10210,2009,999999,2,20,21364535,367.6,4.27
10210,2009,999999,2,21,56543844,349.1,13.93
10210,2009,999999,2,22,35513412,345.14,15.12
10210,2009,999999,2,23,12152059,388.84,9.03
10210,2009,999999,2,24,46685381,363.12,27.32
10210,2009,999999,2,25,40278702,350.72,18.72
10210,2009,999999,2,26,54328615,355.53,20.37
10210,2009,999999,2,27,14031032,370.96,18.83
10210,2009,999999,2,28,15235125,373.62,13.61
10210,2009,999999,2,29,6603522,390.25,8.6
10210,2009,999999,2,30,3173942,414.86,12.69
10210,2009,999999,2,31,298499,430,0
10210,2009,999999,2,32,298499,430,0
10210,2009,999999,2,34,5135352,360,0
10210,2009,999999,2,36,2736701,397.48,9.68
10210,2009,999999,2,38,1263895,400,0
10210,2009,999999,3,-9,0,,
10210,2009,999999,3,2,2553069,90,0
10210,2009,999999,3,3,6382674,92,4
10210,2009,999999,3,4,0,,
10210,2009,999999,3,5,153946,199.05,2.93
10210,2009,999999,3,6,3629300,215.28,15.37
10210,2009,999999,3,7,3817514,227.76,21.67
10210,2009,999999,3,8,3373419,239.59,26.75
10210,2009,999999,3,9,1688144,261.02,28.3
10210,2009,999999,3,10,1198401,295.03,23.6
10210,2009,999999,3,11,1093383,295.77,22.96
10210,2009,999999,3,12,564458,305.48,19.17
10210,2009,999999,3,13,532366,332.83,21.8
10210,2009,999999,3,14,938727,314.24,24.73
10210,2009,999999,3,15,370100,331.81,23.15
10210,2009,999999,3,16,309934,342.1,31.62
10210,2009,999999,3,17,163466,346.28,17.4
10210,2009,999999,3,18,353174,355.25,14.43
10210,2009,999999,3,19,269528,337.44,18.85
10210,2009,999999,3,20,111127,360.46,14.4
10210,2009,999999,3,21,434758,345.06,20.85
10210,2009,999999,3,22,381097,340.69,23.39
10210,2009,999999,3,23,236342,359.19,19.89
10210,2009,999999,3,24,415129,375.69,27.16
10210,2009,999999,3,25,318801,366.67,29.94
10210,2009,999999,3,26,335478,351.77,25.62
10210,2009,999999,3,27,150352,359.39,10.57
10210,2009,999999,3,28,183177,366.67,16.34
10210,2009,999999,3,29,164713,370.4,20.8
10210,2009,999999,3,30,178277,391.71,27.54
10210,2009,999999,3,31,0,,
10210,2009,999999,3,32,20516,370,0
10210,2009,999999,3,34,30774,360,0
10210,2009,999999,3,36,0,,
10210,2009,999999,3,38,22567,400,0
10210,2009,999999,9,-99,78417,,
10210,2009,999999,9,-9,14277361,95.61,91.58
10210,2009,999999,9,2,7817801,90,0
10210,2009,999999,9,3,108709302,99.93,6.63
10210,2009,999999,9,4,348276387,123.66,10.35
10210,2009,999999,9,5,494315461,158.3,21.23
10210,2009,999999,9,6,2146054143,188.88,28.12
10210,2009,999999,9,7,1064225926,222.22,30.35
10210,2009,999999,9,8,1039529006,236.67,32.61
10210,2009,999999,9,9,514500416,266.71,26.95
10210,2009,999999,9,10,461138107,293.19,22.05
10210,2009,999999,9,11,436102632,295.36,22.45
10210,2009,999999,9,12,207798015,310.06,20.51
10210,2009,999999,9,13,169858282,324.53,20.74
10210,2009,999999,9,14,392150146,311.73,20.63
10210,2009,999999,9,15,118759186,325.24,19.14
10210,2009,999999,9,16,72297756,326.19,25.9
10210,2009,999999,9,17,52707019,331.41,14.54
10210,2009,999999,9,18,73759040,347.35,16.99
10210,2009,999999,9,19,122351097,335.96,18.42
10210,2009,999999,9,20,37477479,351.52,18.88
10210,2009,999999,9,21,102796915,335.35,23.82
10210,2009,999999,9,22,109480659,330.21,17.98
10210,2009,999999,9,23,47187691,350.41,24
10210,2009,999999,9,24,50541240,362.63,26.57
10210,2009,999999,9,25,53509390,350.02,17.58
10210,2009,999999,9,26,87032614,341.49,25.23
10210,2009,999999,9,27,17447448,367.96,18.66
10210,2009,999999,9,28,19454300,370.36,14.69
10210,2009,999999,9,29,12917774,375.49,18.76
10210,2009,999999,9,30,14256421,364.25,30.16
10210,2009,999999,9,31,298499,430,0
10210,2009,999999,9,32,1088949,386.45,26.76
10210,2009,999999,9,34,5166126,360,0
10210,2009,999999,9,36,2736701,397.48,9.68
10210,2009,999999,9,38,1286463,400,0
10210,2010,1,1,-9,80903743,89.49,20.21
10210,2010,1,1,3,66467823,116.45,7.4
10210,2010,1,1,4,163965862,133.05,15.17
10210,2010,1,1,5,304098004,160.78,18.13
10210,2010,1,1,6,229075756,195.37,28.24
10210,2010,1,1,7,689908959,233.73,31.73
10210,2010,1,1,8,330634323,246.93,30.53
10210,2010,1,1,9,368975905,253.17,27.72
10210,2010,1,1,10,138891151,300.49,13.13
10210,2010,1,1,11,151752071,293.22,15.2
10210,2010,1,1,12,126656867,308.4,19.05
10210,2010,1,1,13,41967117,296.26,25.46
10210,2010,1,1,14,94404961,312.98,10.52
10210,2010,1,1,15,122434046,308.22,17.68
10210,2010,1,1,16,62859770,311.62,19.51
10210,2010,1,1,17,42514900,325,13.03
10210,2010,1,1,18,29090380,318.08,9.81
10210,2010,1,1,19,109534769,320.5,18.14
10210,2010,1,1,20,48715699,317.02,15.53
10210,2010,1,1,21,49215640,317.56,16.34
10210,2010,1,1,22,16778419,304,29.39
10210,2010,1,1,23,36684575,320.83,16.4
10210,2010,1,1,24,68128090,322.84,11.17
10210,2010,1,1,25,18081531,326.37,12.27
10210,2010,1,1,26,29826648,329.94,15.24
10210,2010,1,1,27,20244706,337.47,13.24
10210,2010,1,1,28,1782272,377.19,4.49
10210,2010,1,1,29,12312651,349.5,10.58
10210,2010,1,1,30,39259349,321.45,14.77
10210,2010,1,1,31,6712260,340,0
10210,2010,1,1,32,1282330,380,0
10210,2010,1,1,35,3837612,350,0
10210,2010,1,2,-9,48379022,90.02,8.55
10210,2010,1,2,3,25901224,122.83,4.51
10210,2010,1,2,4,254051537,136.99,15.14
10210,2010,1,2,5,253859009,172.97,23.73
10210,2010,1,2,6,268567476,195.04,26.91
10210,2010,1,2,7,526072240,225.97,27.4
10210,2010,1,2,8,330214655,256.57,30.87
10210,2010,1,2,9,312696268,264.38,36.51
10210,2010,1,2,10,216023689,303.48,23.31
10210,2010,1,2,11,220090659,305.05,17.75
10210,2010,1,2,12,101273604,315.42,19.56
10210,2010,1,2,13,108508775,323.08,19.86
10210,2010,1,2,14,87714171,325.38,21.39
10210,2010,1,2,15,107536535,332.46,24.01
10210,2010,1,2,16,63415199,328.53,21.84
10210,2010,1,2,17,33263893,314.24,18.07
10210,2010,1,2,18,69059973,343.34,13
10210,2010,1,2,19,35950445,353.76,19.49
10210,2010,1,2,20,25836102,342.27,31.39
10210,2010,1,2,21,60421895,359.93,9.66
10210,2010,1,2,22,42363162,349.8,25.38
10210,2010,1,2,23,33964532,347.25,16.07
10210,2010,1,2,24,22206241,359.72,10.71
10210,2010,1,2,25,8442072,367.72,14.98
10210,2010,1,2,26,22295203,361.7,20.72
10210,2010,1,2,27,18567186,351.64,16.14
10210,2010,1,2,28,21681499,351.85,30.98
10210,2010,1,2,29,19001420,367.28,14.42
10210,2010,1,2,30,1436015,390,0
10210,2010,1,2,32,1436015,390,0
10210,2010,1,2,34,1933011,380,0
10210,2010,1,3,-9,0,,
10210,2010,1,3,3,0,,
10210,2010,1,3,4,0,,
10210,2010,1,3,5,0,,
10210,2010,1,3,6,0,,
10210,2010,1,3,7,0,,
10210,2010,1,3,8,0,,
10210,2010,1,3,9,0,,
10210,2010,1,3,10,0,,
10210,2010,1,3,11,0,,
10210,2010,1,3,12,0,,
10210,2010,1,3,13,0,,
10210,2010,1,3,14,0,,
10210,2010,1,3,15,0,,
10210,2010,1,3,16,0,,
10210,2010,1,3,17,0,,
10210,2010,1,3,18,0,,
10210,2010,1,3,19,0,,
10210,2010,1,3,20,0,,
10210,2010,1,3,21,0,,
10210,2010,1,3,22,0,,
10210,2010,1,3,23,0,,
10210,2010,1,3,24,0,,
10210,2010,1,3,25,0,,
10210,2010,1,3,26,0,,
10210,2010,1,3,27,0,,
10210,2010,1,3,28,0,,
10210,2010,1,3,29,0,,
10210,2010,1,3,30,0,,
10210,2010,1,3,31,0,,
10210,2010,1,3,32,0,,
10210,2010,1,3,34,0,,
10210,2010,1,3,35,0,,
10210,2010,1,9,-9,129282765,89.69,16.82
10210,2010,1,9,3,92369046,118.24,7.3
10210,2010,1,9,4,418017398,135.45,15.27
10210,2010,1,9,5,557957013,166.33,21.73
10210,2010,1,9,6,497643231,195.19,27.53
10210,2010,1,9,7,1215981198,230.37,30.18
10210,2010,1,9,8,660848979,251.75,31.08
10210,2010,1,9,9,681672173,258.31,32.53
10210,2010,1,9,10,354914841,302.31,20.01
10210,2010,1,9,11,371842730,300.22,17.73
10210,2010,1,9,12,227930471,311.52,19.59
10210,2010,1,9,13,150475892,315.6,24.7
10210,2010,1,9,14,182119132,318.95,17.78
10210,2010,1,9,15,229970581,319.55,24.13
10210,2010,1,9,16,126274969,320.11,22.37
10210,2010,1,9,17,75778793,320.28,16.34
10210,2010,1,9,18,98150354,335.86,16.75
10210,2010,1,9,19,145485214,328.72,23.4
10210,2010,1,9,20,74551801,325.77,25.37
10210,2010,1,9,21,109637535,340.91,24.81
10210,2010,1,9,22,59141582,336.81,33.66
10210,2010,1,9,23,70649107,333.54,20.93
10210,2010,1,9,24,90334332,331.91,19.35
10210,2010,1,9,25,26523603,339.53,23.35
10210,2010,1,9,26,52121851,343.52,23.74
10210,2010,1,9,27,38811892,344.25,16.31
10210,2010,1,9,28,23463771,353.77,30.55
10210,2010,1,9,29,31314071,360.29,15.67
10210,2010,1,9,30,40695364,323.87,19.24
10210,2010,1,9,31,6712260,340,0
10210,2010,1,9,32,2718345,385.28,4.99
10210,2010,1,9,34,1933011,380,0
10210,2010,1,9,35,3837612,350,0
10210,2010,2,1,-9,9183706,94.36,47.53
10210,2010,2,1,3,11160843,118,7.21
10210,2010,2,1,4,35247002,137.14,17.18
10210,2010,2,1,5,109067160,168.7,18.69
10210,2010,2,1,6,117333781,188.62,17.57
10210,2010,2,1,7,186402849,210.1,23.78
10210,2010,2,1,8,50628395,227.74,32.37
10210,2010,2,1,9,52169537,230.3,28.54
10210,2010,2,1,10,5144222,296.12,15.46
10210,2010,2,1,11,7230070,291.77,17.69
10210,2010,2,1,12,6583249,311.73,21.24
10210,2010,2,1,13,2246747,288.59,30.99
10210,2010,2,1,14,3745285,316.99,11.67
10210,2010,2,1,15,5662148,318.01,21.1
10210,2010,2,1,16,3438454,322.95,20.95
10210,2010,2,1,17,2486190,330.41,11.48
10210,2010,2,1,18,1325017,322.01,9.8
10210,2010,2,1,19,7409424,334.24,20.33
10210,2010,2,1,20,2929170,326.36,17.01
10210,2010,2,1,21,3724025,336.38,24.68
10210,2010,2,1,22,1237913,308.14,29.94
10210,2010,2,1,23,2818034,338.77,22.19
10210,2010,2,1,24,4307387,328.42,12.92
10210,2010,2,1,25,1567487,334.03,14.97
10210,2010,2,1,26,2391531,336.35,17.44
10210,2010,2,1,27,2074525,346.43,17.65
10210,2010,2,1,28,698214,370.49,2.16
10210,2010,2,1,29,2698958,358.16,10.36
10210,2010,2,1,30,2829970,333.67,17.26
10210,2010,2,1,31,580587,340,0
10210,2010,2,1,32,34288,380,0
10210,2010,2,1,35,733191,350,0
10210,2010,2,2,-9,9494256,100.77,52.43
10210,2010,2,2,3,6947459,123.27,4.69
10210,2010,2,2,4,73038758,137.69,16.56
10210,2010,2,2,5,118329445,178.21,21.13
10210,2010,2,2,6,129189844,191.67,20.21
10210,2010,2,2,7,167866586,206.3,22.92
10210,2010,2,2,8,52099778,235.59,34.13
10210,2010,2,2,9,57485664,231.43,42.69
10210,2010,2,2,10,17918726,306.67,24.29
10210,2010,2,2,11,18718571,306.62,19.62
10210,2010,2,2,12,9771167,321.52,22.39
10210,2010,2,2,13,11469356,329.08,21.19
10210,2010,2,2,14,9308272,335.23,21.78
10210,2010,2,2,15,14549062,337.81,24.43
10210,2010,2,2,16,7978180,337.59,28.52
10210,2010,2,2,17,2879752,324.24,27.25
10210,2010,2,2,18,10438292,349.53,18.77
10210,2010,2,2,19,6731501,362.34,20.27
10210,2010,2,2,20,4113503,362.79,29
10210,2010,2,2,21,11885374,361.79,11.02
10210,2010,2,2,22,7332784,360.68,26.97
10210,2010,2,2,23,5464084,353.98,19.73
10210,2010,2,2,24,4621978,365.33,18.5
10210,2010,2,2,25,1825459,371.14,17.96
10210,2010,2,2,26,5040403,373.04,24.13
10210,2010,2,2,27,3577569,364.53,27.84
10210,2010,2,2,28,4319925,367.88,28.81
10210,2010,2,2,29,4381221,371.83,15.34
10210,2010,2,2,30,335741,390,0
10210,2010,2,2,32,335741,390,0
10210,2010,2,2,34,521926,380,0
10210,2010,2,3,-9,388964,85,5
10210,2010,2,3,3,27783,130,0
10210,2010,2,3,4,166699,130,0
10210,2010,2,3,5,0,,
10210,2010,2,3,6,0,,
10210,2010,2,3,7,0,,
10210,2010,2,3,8,0,,
10210,2010,2,3,9,0,,
10210,2010,2,3,10,0,,
10210,2010,2,3,11,0,,
10210,2010,2,3,12,0,,
10210,2010,2,3,13,0,,
10210,2010,2,3,14,0,,
10210,2010,2,3,15,0,,
10210,2010,2,3,16,0,,
10210,2010,2,3,17,0,,
10210,2010,2,3,18,0,,
10210,2010,2,3,19,0,,
10210,2010,2,3,20,0,,
10210,2010,2,3,21,0,,
10210,2010,2,3,22,0,,
10210,2010,2,3,23,0,,
10210,2010,2,3,24,0,,
10210,2010,2,3,25,0,,
10210,2010,2,3,26,0,,
10210,2010,2,3,27,0,,
10210,2010,2,3,28,0,,
10210,2010,2,3,29,0,,
10210,2010,2,3,30,0,,
10210,2010,2,3,31,0,,
10210,2010,2,3,32,0,,
10210,2010,2,3,34,0,,
10210,2010,2,3,35,0,,
10210,2010,2,9,-9,19066926,97.36,49.71
10210,2010,2,9,3,18136085,120.04,6.86
10210,2010,2,9,4,108452458,137.5,16.75
10210,2010,2,9,5,227396605,173.65,20.55
10210,2010,2,9,6,246523626,190.22,19.06
10210,2010,2,9,7,354269436,208.3,23.45
10210,2010,2,9,8,102728173,231.72,33.51
10210,2010,2,9,9,109655201,230.89,36.65
10210,2010,2,9,10,23062949,304.32,23.05
10210,2010,2,9,11,25948641,302.48,20.23
10210,2010,2,9,12,16354416,317.58,22.45
10210,2010,2,9,13,13716102,322.45,27.52
10210,2010,2,9,14,13053558,330,21.11
10210,2010,2,9,15,20211209,332.26,25.17
10210,2010,2,9,16,11416635,333.18,27.3
10210,2010,2,9,17,5365943,327.1,21.66
10210,2010,2,9,18,11763309,346.43,19.98
10210,2010,2,9,19,14140925,347.62,24.68
10210,2010,2,9,20,7042673,347.64,30.56
10210,2010,2,9,21,15609399,355.73,18.84
10210,2010,2,9,22,8570696,353.09,33.06
10210,2010,2,9,23,8282118,348.8,21.82
10210,2010,2,9,24,8929365,347.53,24.45
10210,2010,2,9,25,3392946,354,24.88
10210,2010,2,9,26,7431934,361.23,28.04
10210,2010,2,9,27,5652094,357.89,26.1
10210,2010,2,9,28,5018139,368.25,26.76
10210,2010,2,9,29,7080179,366.62,15.19
10210,2010,2,9,30,3165711,339.65,23.82
10210,2010,2,9,31,580587,340,0
10210,2010,2,9,32,370028,389.07,2.9
10210,2010,2,9,34,521926,380,0
10210,2010,2,9,35,733191,350,0
10210,2010,3,1,-9,0,,
10210,2010,3,1,4,34301,163.97,9.18
10210,2010,3,1,5,3152913,199.53,14.15
10210,2010,3,1,6,16102663,226.59,20.68
10210,2010,3,1,7,113279094,242.24,27.45
10210,2010,3,1,8,61266162,252.98,22.47
10210,2010,3,1,9,68804223,254.75,25.25
10210,2010,3,1,10,25909529,300.67,13.32
10210,2010,3,1,11,27604332,293.35,15.88
10210,2010,3,1,12,24491930,307.89,19.46
10210,2010,3,1,13,7778056,297.16,25.49
10210,2010,3,1,14,17730524,313.11,10.43
10210,2010,3,1,15,22201665,310.23,18.63
10210,2010,3,1,16,11657600,314.58,20.6
10210,2010,3,1,17,8051334,324.86,13.04
10210,2010,3,1,18,5538719,317.99,9.8
10210,2010,3,1,19,21574235,321.24,17.54
10210,2010,3,1,20,9675133,319.36,16.69
10210,2010,3,1,21,10160124,322.04,20.32
10210,2010,3,1,22,3632149,300.75,28.54
10210,2010,3,1,23,6955526,319.61,14.95
10210,2010,3,1,24,13796173,323.78,12.06
10210,2010,3,1,25,4137121,329.23,13.85
10210,2010,3,1,26,5500942,327.27,11.25
10210,2010,3,1,27,3858932,337.42,12.23
10210,2010,3,1,28,390803,371.09,3.12
10210,2010,3,1,29,2368921,350.86,11.97
10210,2010,3,1,30,8737113,324.93,16.61
10210,2010,3,1,31,1256307,340,0
10210,2010,3,1,32,42792,380,0
10210,2010,3,1,35,1273095,350,0
10210,2010,3,2,-9,856532,106.15,72.33
10210,2010,3,2,4,45649,162.65,4.42
10210,2010,3,2,5,8206688,209.74,13.33
10210,2010,3,2,6,24261291,223.38,21.76
10210,2010,3,2,7,136811499,242.51,19.1
10210,2010,3,2,8,121442915,260.13,25.91
10210,2010,3,2,9,105336165,273.19,28.51
10210,2010,3,2,10,75336469,304.45,23.94
10210,2010,3,2,11,77295478,305.26,18.83
10210,2010,3,2,12,35900145,316.26,20.07
10210,2010,3,2,13,39483351,324.2,18.91
10210,2010,3,2,14,31455503,327.64,20.97
10210,2010,3,2,15,42406839,331.66,24.57
10210,2010,3,2,16,23783463,327.89,21.66
10210,2010,3,2,17,10565094,313.27,15.35
10210,2010,3,2,18,28099276,342.61,11.14
10210,2010,3,2,19,13923631,352.54,18.51
10210,2010,3,2,20,8053324,339.37,28.77
10210,2010,3,2,21,21936898,358.67,8.77
10210,2010,3,2,22,15573524,346.72,22.93
10210,2010,3,2,23,13193427,345.94,14.51
10210,2010,3,2,24,7795006,358.2,9.96
10210,2010,3,2,25,2678693,365.76,12.95
10210,2010,3,2,26,7684734,357.35,20.05
10210,2010,3,2,27,7403766,349.63,15.62
10210,2010,3,2,28,6623262,346.22,29.79
10210,2010,3,2,29,6566329,364.13,13.7
10210,2010,3,2,30,389884,390,0
10210,2010,3,2,32,389884,390,0
10210,2010,3,2,34,395421,380,0
