Year,month,day,Weight,vessel type,vessel type,vessel type,latitude,longitude,Month
2019,9,19,3235.91,1,1,1,56.892,-165.408,September
2019,9,19,9476.34,1,1,1,58.496,-169.598,September
2019,9,19,1089.49,1,1,1,58.346,-170.201,September
2019,9,19,9851.25,1,1,1,58.558,-170.725,September
2019,9,19,5065.26,1,1,1,58.35,-170.683,September
2019,9,19,6304.08,1,1,1,58.225,-170.383,September
2019,9,19,4037.62,1,1,1,56.643,-166.128,September
2019,9,19,7130,1,1,1,58.356,-169.549,September
2019,9,19,11890.89,1,1,1,58.326,-169.668,September
2019,9,19,8.44,1,1,1,59.867,-174.526,September
2019,9,19,2136.67,1,1,1,56.628,-165.942,September
2019,9,19,10232.24,2,2,2,58.353,-169.528,September
2019,9,19,11614.72,1,1,1,58.443,-169.533,September
2019,9,19,8931.13,1,1,1,58.243,-169.097,September
2019,9,19,5369.92,1,1,1,58.255,-169.915,September
2019,9,20,1300.33,2,2,2,58.378,-169.684,September
2019,9,20,9055.22,1,1,1,58.324,-169.882,September
2019,9,20,66.39,3,3,3,56.833,-161.484,September
2019,9,20,79.85,3,3,3,56.911,-161.261,September
2019,9,20,748.99,3,3,3,56.462,-162.038,September
2019,9,20,2239.24,1,1,1,58.231,-169.688,September
2019,9,20,2108.12,1,1,1,58.36,-170.144,September
2019,9,20,2758.28,1,1,1,58.345,-169.662,September
2019,9,20,225.79,3,3,3,56.83,-161.536,September
2019,9,20,23505.7,1,1,1,57.056,-166.013,September
2019,9,20,12793.56,1,1,1,57.872,-163.027,September
2019,9,20,8083.88,1,1,1,56.899,-165.779,September
2019,9,20,5650.05,1,1,1,56.947,-166.237,September
2019,9,20,1378.88,1,1,1,58.552,-170.384,September
2019,9,20,12204.18,1,1,1,58.496,-169.851,September
2019,9,20,16062.36,1,1,1,56.838,-165.993,September
2019,9,20,175.12,1,1,1,60.125,-170.947,September
2019,9,20,16730.62,2,2,2,58.295,-169.973,September
2019,9,20,12569.04,2,2,2,58.292,-170.058,September
2019,9,20,102.85,1,1,1,60.328,-173.942,September
2019,9,20,302.6,3,3,3,56.837,-161.472,September
2019,9,20,372.4,3,3,3,56.839,-161.352,September
2019,9,20,15253.57,2,2,2,57.085,-166.17,September
2019,9,20,8504.45,1,1,1,56.924,-166.191,September
2019,9,20,8990.4,1,1,1,58.291,-169.945,September
2019,9,20,3939.17,2,2,2,58.341,-169.674,September
2019,9,20,1338.38,1,1,1,58.245,-170.161,September
2019,9,20,6975.74,1,1,1,58.297,-169.938,September
2019,9,20,3271.53,1,1,1,58.27,-170.218,September
2019,9,20,67.33,1,1,1,64.778,-170.003,September
2019,9,20,6383.11,1,1,1,56.833,-166.089,September
2019,9,20,4630.84,1,1,1,58.225,-170.492,September
2019,9,20,4704.7,1,1,1,58.242,-170.517,September
2019,9,20,5408.45,1,1,1,56.952,-165.839,September
2019,9,20,7586.23,1,1,1,57.051,-166.379,September
2019,9,20,14412.1,1,1,1,58.301,-170.015,September
2019,9,20,447.53,1,1,1,59.768,-171.537,September
2019,9,20,2753.12,1,1,1,57.106,-166.077,September
2019,9,20,12248.41,1,1,1,56.892,-165.133,September
2019,9,20,4662.19,1,1,1,58.15,-170.216,September
2019,9,20,8081.97,1,1,1,56.843,-166.054,September
2019,9,20,4066.85,1,1,1,58.115,-170.637,September
2019,9,20,8475.49,1,1,1,58.303,-169.823,September
2019,9,20,438.38,1,1,1,64.088,-169.743,September
2019,9,20,3169.49,2,2,2,57.091,-166.06,September
2019,9,20,14688.58,2,2,2,57.045,-166.027,September
2019,9,20,1800.28,1,1,1,58.657,-170.284,September
2019,9,20,18.97,1,1,1,59.583,-173.791,September
2019,9,20,9536.48,1,1,1,58.369,-169.93,September
2019,9,20,4701.25,1,1,1,58.125,-170.643,September
2019,9,20,242.71,1,1,1,60.168,-171.02,September
2019,9,20,2221.05,1,1,1,58.412,-170.015,September
2019,9,20,19.92,1,1,1,64.563,-169.697,September
2019,9,20,7703.61,1,1,1,56.97,-165.003,September
2019,9,20,7286.16,2,2,2,58.361,-169.67,September
2019,9,20,7523.93,2,2,2,58.303,-169.659,September
2019,9,20,7026.05,1,1,1,58.505,-169.957,September
2019,9,20,9967.8,1,1,1,57.075,-166.316,September
2019,9,20,2260.14,1,1,1,58.401,-169.701,September
2019,9,20,11186.09,1,1,1,58.351,-169.672,September
2019,9,20,6.75,1,1,1,59.841,-174.812,September
2019,9,20,84.15,1,1,1,60.293,-173.658,September
2019,9,20,407.95,3,3,3,56.818,-161.43,September
2019,9,20,15501.45,1,1,1,57.086,-166.13,September
2019,9,20,5878.7,2,2,2,58.313,-169.625,September
2019,9,20,6578.13,1,1,1,58.25,-170.425,September
2019,9,20,5065.65,1,1,1,57.053,-166.322,September
2019,9,20,8432.8,1,1,1,57.095,-166.307,September
2019,9,20,2676.72,2,2,2,58.316,-169.628,September
2019,9,20,561.13,1,1,1,58.933,-172.783,September
2019,9,20,4226.74,1,1,1,56.913,-165.818,September
2019,9,20,17177.37,1,1,1,56.93,-166.26,September
2019,9,20,5146.96,1,1,1,58.883,-170.448,September
2019,9,20,3221.36,2,2,2,58.413,-169.662,September
2019,9,20,14080.73,1,1,1,58.432,-169.798,September
2019,9,20,149.38,1,1,1,64.765,-169.618,September
2019,9,20,7201.59,1,1,1,58.136,-170.593,September
2019,9,20,95.77,1,1,1,55.032,-165.324,September
2019,9,20,12110.8,1,1,1,57.069,-166.372,September
2019,9,21,6995.28,1,1,1,58.803,-170.963,September
2019,9,21,3012.45,1,1,1,58.774,-170.481,September
2019,9,21,12.86,1,1,1,64.15,-170.066,September
2019,9,21,722.71,1,1,1,63.869,-169.283,September
2019,9,21,463.99,3,3,3,56.674,-161.386,September
2019,9,21,143.32,3,3,3,56.833,-161.484,September
2019,9,21,533.26,3,3,3,56.837,-161.472,September
2019,9,21,8052.53,2,2,2,57.047,-166.032,September
2019,9,21,8734.52,1,1,1,56.936,-166.319,September
2019,9,21,6253.02,1,1,1,58.863,-170.598,September
2019,9,21,7501.66,2,2,2,58.263,-169.648,September
2019,9,21,2749.79,2,2,2,58.207,-169.413,September
2019,9,21,64.27,1,1,1,64.531,-169.62,September
2019,9,21,7982.45,1,1,1,58.289,-169.728,September
2019,9,21,5100.13,2,2,2,58.764,-170.933,September
2019,9,21,552.58,1,1,1,58.95,-172.791,September
2019,9,21,5449.98,1,1,1,57.04,-166.144,September
2019,9,21,4032.89,2,2,2,57.018,-166.073,September
2019,9,21,1760.81,1,1,1,59.072,-170.243,September
2019,9,21,3206.74,1,1,1,58.921,-170.246,September
2019,9,21,3701.83,2,2,2,58.343,-169.696,September
2019,9,21,16420.25,1,1,1,57.625,-167.418,September
2019,9,21,5512.31,1,1,1,58.355,-169.66,September
2019,9,21,9089.71,1,1,1,58.148,-169.446,September
2019,9,21,1572.92,1,1,1,57.347,-167.142,September
2019,9,21,4290.69,1,1,1,56.818,-165.708,September
2019,9,21,6862.19,1,1,1,56.829,-166.095,September
2019,9,21,5811.07,1,1,1,56.808,-166.073,September
2019,9,21,17,1,1,1,54.085,-166.436,September
2019,9,21,180.07,1,1,1,60.578,-170.485,September
2019,9,21,58.77,1,1,1,60.305,-173.648,September
2019,9,21,2147.17,1,1,1,59.082,-170.724,September
2019,9,21,13.7,1,1,1,59.55,-173.882,September
2019,9,21,8139.76,2,2,2,58.238,-169.708,September
2019,9,21,2188.19,1,1,1,57.223,-166.713,September
2019,9,21,8421.25,1,1,1,56.936,-166.471,September
2019,9,21,58.53,1,1,1,64.398,-169.65,September
2019,9,21,6449.44,1,1,1,58.754,-170.593,September
2019,9,21,12301.66,1,1,1,58.245,-169.89,September
2019,9,21,9127.64,1,1,1,57.078,-166.051,September
2019,9,21,3.32,1,1,1,64.512,-169.768,September
2019,9,21,3092.95,1,1,1,56.992,-166.613,September
2019,9,21,13066.38,1,1,1,56.963,-166.48,September
2019,9,21,12507.19,1,1,1,56.81,-166.026,September
2019,9,21,9910.89,1,1,1,57.003,-166.338,September
2019,9,21,327.37,1,1,1,60.578,-170.277,September
2019,9,21,11.62,1,1,1,64.538,-169.77,September
2019,9,21,2958.06,2,2,2,57.077,-166.124,September
2019,9,21,12227.15,1,1,1,56.921,-166.27,September
2019,9,21,2471.53,1,1,1,58.909,-170.751,September
2019,9,21,8272.39,2,2,2,58.36,-169.634,September
2019,9,21,6669.93,1,1,1,58.658,-170.729,September
2019,9,21,1386.44,1,1,1,58.21,-170.344,September
2019,9,21,4215.36,1,1,1,57.03,-166.638,September
2019,9,21,2764.91,2,2,2,58.166,-169.575,September
2019,9,21,4652.98,1,1,1,56.848,-166.058,September
2019,9,21,14132.23,1,1,1,56.977,-166.34,September
2019,9,21,10877.04,1,1,1,56.993,-166.34,September
2019,9,21,3482.74,1,1,1,58.189,-169.376,September
2019,9,21,5954.74,2,2,2,58.744,-170.636,September
2019,9,21,1824.31,1,1,1,58.153,-169.374,September
2019,9,21,132.24,3,3,3,56.83,-161.536,September
2019,9,21,4983.2,1,1,1,57.09,-166.116,September
2019,9,21,4152.99,1,1,1,56.849,-165.659,September
2019,9,21,11618.72,1,1,1,56.826,-166.068,September
2019,9,21,377.26,1,1,1,60.117,-170.9,September
2019,9,21,7059.62,1,1,1,57.053,-166.434,September
2019,9,21,3612.66,1,1,1,57.003,-166.298,September
2019,9,21,25162.96,1,1,1,56.984,-166.339,September
2019,9,21,7694.51,1,1,1,56.986,-166.385,September
2019,9,22,1797.17,1,1,1,58.218,-169.77,September
2019,9,22,11572.54,1,1,1,58.193,-169.673,September
2019,9,22,20.33,1,1,1,64.473,-169.786,September
2019,9,22,4747.49,1,1,1,57.058,-166.677,September
2019,9,22,3472.52,1,1,1,56.742,-165.25,September
2019,9,22,4870.71,1,1,1,56.95,-165.2,September
2019,9,22,5801.97,2,2,2,58.378,-169.613,September
2019,9,22,5806.08,2,2,2,58.398,-169.595,September
2019,9,22,5124.96,1,1,1,56.757,-165.366,September
2019,9,22,5303.69,1,1,1,56.93,-165.148,September
2019,9,22,3288.36,1,1,1,56.872,-166.395,September
2019,9,22,4258.32,1,1,1,58.2,-163.3,September
2019,9,22,12695.36,1,1,1,58.117,-163.408,September
2019,9,22,6637.12,1,1,1,56.853,-166.074,September
2019,9,22,21480.16,1,1,1,56.882,-166.198,September
2019,9,22,8845.88,1,1,1,57.026,-166.345,September
2019,9,22,9.24,1,1,1,64.065,-170.1,September
2019,9,22,5874.23,1,1,1,58.206,-169.668,September
2019,9,22,9155.92,1,1,1,56.924,-166.375,September
2019,9,22,5012.88,1,1,1,58.545,-170.388,September
2019,9,22,1.62,2,2,2,56.452,-167.13,September
2019,9,22,7.11,1,1,1,59.517,-173.928,September
2019,9,22,1189.1,2,2,2,58.274,-169.683,September
2019,9,22,1458.48,2,2,2,58.23,-169.722,September
2019,9,22,21185.29,1,1,1,57.612,-167.329,September
2019,9,22,3400.82,1,1,1,57.967,-163.125,September
2019,9,22,5621.05,1,1,1,56.861,-166.129,September
2019,9,22,1563.55,1,1,1,58.237,-169.675,September
2019,9,22,131.42,1,1,1,60.387,-173.662,September
2019,9,22,30.98,1,1,1,64.498,-169.763,September
2019,9,22,1751.38,1,1,1,58.848,-170.815,September
2019,9,22,4589,2,2,2,58.566,-170.334,September
2019,9,22,5185.08,2,2,2,58.394,-169.642,September
2019,9,22,17889.36,1,1,1,57.604,-167.412,September
2019,9,22,10.78,1,1,1,60.698,-175.916,September
2019,9,22,18231.99,1,1,1,57.917,-163.292,September
2019,9,22,31.55,1,1,1,64.688,-169.554,September
2019,9,22,2407.91,1,1,1,58.865,-170.703,September
2019,9,22,4942.72,1,1,1,57.013,-166.486,September
2019,9,22,8881.49,1,1,1,57.628,-167.332,September
2019,9,22,10754.35,1,1,1,56.903,-166.251,September
2019,9,22,308.9,1,1,1,60.004,-171.154,September
2019,9,22,5665.15,1,1,1,58.378,-169.674,September
2019,9,22,2937.43,1,1,1,58.884,-170.755,September
2019,9,22,7802.09,1,1,1,58.698,-170.934,September
2019,9,22,7387.51,1,1,1,58.646,-170.715,September
2019,9,22,16.07,1,1,1,59.971,-174.242,September
2019,9,22,4251.16,1,1,1,56.933,-165.083,September
2019,9,22,8042.07,2,2,2,58.743,-170.887,September
2019,9,22,3267.1,2,2,2,58.363,-169.668,September
2019,9,22,4154.51,1,1,1,56.799,-165.624,September
2019,9,22,23632.67,1,1,1,57.598,-167.458,September
2019,9,22,9811.2,1,1,1,56.995,-166.424,September
2019,9,22,8067.64,1,1,1,56.863,-166.143,September
2019,9,22,8201.16,1,1,1,57.013,-166.354,September
2019,9,22,132.39,1,1,1,60.062,-170.975,September
2019,9,22,4838.35,1,1,1,58.376,-169.603,September
2019,9,22,7119.32,1,1,1,56.921,-166.429,September
2019,9,22,3008.51,1,1,1,58.808,-171.032,September
2019,9,22,4456.97,1,1,1,56.773,-165.399,September
2019,9,22,2504.72,1,1,1,56.906,-166.478,September
2019,9,22,20448.02,1,1,1,57.925,-163.275,September
2019,9,22,22.6,2,2,2,55.067,-165.108,September
2019,9,22,5565.15,1,1,1,57.048,-166.884,September
2019,9,22,1587.36,1,1,1,58.2,-169.682,September
2019,9,22,2900.87,1,1,1,58.748,-170.875,September
2019,9,22,18310.34,1,1,1,56.887,-166.217,September
2019,9,22,387.58,1,1,1,60.642,-170.202,September
2019,9,22,719.97,1,1,1,58.971,-172.788,September
2019,9,22,4430.13,1,1,1,58.238,-169.722,September
2019,9,22,5099.98,1,1,1,57.05,-166.63,September
2019,9,22,18116.79,1,1,1,56.915,-166.387,September
2019,9,22,2910.18,1,1,1,58.816,-170.878,September
2019,9,22,7.11,1,1,1,59.5,-173.931,September
2019,9,22,4145.44,1,1,1,57.075,-165.299,September
2019,9,22,60.1,1,1,1,64.842,-169.508,September
2019,9,23,1628.23,1,1,1,58.43,-169.725,September
2019,9,23,10855.49,1,1,1,58.228,-169.733,September
2019,9,23,106.83,1,1,1,60.378,-173.575,September
2019,9,23,15.69,1,1,1,63.922,-170.137,September
2019,9,23,3296.26,1,1,1,58.242,-169.759,September
2019,9,23,104.56,1,1,1,64.46,-169.808,September
2019,9,23,6579.04,2,2,2,58.636,-170.098,September
2019,9,23,6536.72,1,1,1,57.592,-167.287,September
2019,9,23,11921.8,1,1,1,57.65,-167.39,September
2019,9,23,6491.73,1,1,1,57.649,-167.329,September
2019,9,23,15643.72,1,1,1,57.917,-163.208,September
2019,9,23,5842.66,1,1,1,57.251,-166.666,September
2019,9,23,2200.5,1,1,1,58.315,-169.872,September
2019,9,23,1007.27,1,1,1,58.363,-169.753,September
2019,9,23,6523.47,1,1,1,56.883,-166.492,September
2019,9,23,7160.6,2,2,2,58.643,-170.022,September
2019,9,23,5079.03,1,1,1,57.482,-166.582,September
2019,9,23,4447.66,1,1,1,57.925,-163.267,September
2019,9,23,419.81,1,1,1,55.187,-164.538,September
2019,9,23,12003.72,1,1,1,57.043,-166.287,September
2019,9,23,7024,1,1,1,58.238,-169.547,September
2019,9,23,1092.15,1,1,1,59.069,-172.835,September
2019,9,23,1444.83,1,1,1,58.182,-169.233,September
2019,9,23,3574.44,2,2,2,58.657,-170.09,September
2019,9,23,2991.34,1,1,1,57.558,-167.271,September
2019,9,23,9.79,2,2,2,55.142,-164.417,September
2019,9,23,2811.44,1,1,1,57.231,-166.671,September
2019,9,23,5099.05,1,1,1,58.649,-170.099,September
2019,9,23,12951.27,1,1,1,58.137,-169.498,September
2019,9,23,2136.78,1,1,1,56.925,-166.55,September
2019,9,23,229.16,1,1,1,58.333,-173.25,September
2019,9,23,1457.76,2,2,2,58.646,-170.177,September
2019,9,23,13818.69,1,1,1,57.659,-167.388,September
2019,9,23,16017.99,1,1,1,57.9,-163.275,September
2019,9,23,1987.57,1,1,1,58.223,-169.246,September
2019,9,23,9323.11,1,1,1,58.232,-169.813,September
2019,9,23,753.23,1,1,1,58.448,-170.025,September
2019,9,23,3006.84,2,2,2,58.431,-169.637,September
2019,9,23,2239.28,1,1,1,57.178,-165.664,September
2019,9,23,3807.51,1,1,1,57.583,-167.113,September
2019,9,23,21907.67,1,1,1,57.649,-167.276,September
2019,9,23,5574.01,1,1,1,56.893,-166.435,September
2019,9,23,254.72,1,1,1,59.941,-171.029,September
2019,9,23,15559.29,1,1,1,57.041,-166.37,September
2019,9,23,8649.65,2,2,2,58.168,-169.644,September
2019,9,23,516.42,1,1,1,59.08,-172.782,September
2019,9,23,792.97,1,1,1,64.14,-169.163,September
2019,9,23,17.43,1,1,1,64.437,-169.825,September
2019,9,23,5142.59,1,1,1,56.892,-165.6,September
2019,9,23,4295.87,1,1,1,56.892,-166.058,September
2019,9,23,12370.73,1,1,1,57.908,-163.258,September
2019,9,23,4926.09,1,1,1,56.872,-166.283,September
2019,9,23,5974.49,1,1,1,56.882,-166.335,September
2019,9,23,22.02,1,1,1,55.051,-165.223,September
2019,9,23,408.19,1,1,1,60.043,-170.9,September
2019,9,23,5367.4,1,1,1,58.551,-170.17,September
2019,9,23,13054.93,1,1,1,58.145,-169.665,September
2019,9,23,5872.63,2,2,2,58.23,-169.697,September
2019,9,23,60.75,1,1,1,59.758,-174.325,September
2019,9,23,34.37,1,1,1,55.038,-164.557,September
2019,9,23,21202.38,1,1,1,56.948,-166.583,September
2019,9,23,4197.17,1,1,1,56.919,-166.587,September
2019,9,23,3413.76,1,1,1,58.251,-169.609,September
2019,9,23,792.06,2,2,2,58.441,-169.712,September
2019,9,23,14496.92,1,1,1,57.587,-167.442,September
2019,9,23,8202.97,1,1,1,57.85,-163.258,September
2019,9,23,12297.54,1,1,1,56.935,-166.588,September
2019,9,23,7648.83,1,1,1,57.045,-166.259,September
2019,9,23,2884.33,1,1,1,58.633,-170.125,September
2019,9,23,12880.98,1,1,1,58.222,-169.791,September
2019,9,23,6225.22,1,1,1,56.941,-166.658,September
2019,9,23,3514.2,1,1,1,58.343,-169.689,September
2019,9,23,4505.54,1,1,1,56.883,-166.517,September
2019,9,23,19644.99,1,1,1,56.963,-166.671,September
2019,9,23,192.19,1,1,1,64.828,-169.432,September
2019,9,24,6584.49,1,1,1,58.035,-168.43,September
2019,9,24,1895.48,1,1,1,56.977,-166.524,September
2019,9,24,53.88,1,1,1,60.368,-173.618,September
2019,9,24,4361.83,1,1,1,58.108,-169.023,September
2019,9,24,38.73,1,1,1,64.448,-170.688,September
2019,9,24,2751.88,1,1,1,56.816,-166.71,September
2019,9,24,2990.29,1,1,1,56.943,-166.759,September
2019,9,24,2843.83,1,1,1,57,-166.849,September
2019,9,24,17956.58,1,1,1,57.72,-166.915,September
2019,9,24,2521.93,1,1,1,58.117,-170.633,September
2019,9,24,5783.83,1,1,1,57.908,-163.167,September
2019,9,24,4078.97,1,1,1,57.189,-165.916,September
2019,9,24,10055.83,1,1,1,57.831,-168.148,September
2019,9,24,74.72,1,1,1,64.048,-169.649,September
2019,9,24,3053.95,1,1,1,58.243,-169.9,September
2019,9,24,3832.78,1,1,1,56.908,-166.634,September
2019,9,24,5771.4,1,1,1,57.041,-166.683,September
2019,9,24,4373.83,1,1,1,57.629,-168.461,September
2019,9,24,4628.77,1,1,1,58.192,-170.583,September
2019,9,24,11615.83,1,1,1,57.875,-163.4,September
2019,9,24,4542.8,1,1,1,56.917,-166.623,September
2019,9,24,7354.28,1,1,1,56.954,-166.736,September
2019,9,24,1802.19,1,1,1,58.413,-169.684,September
2019,9,24,4896.25,1,1,1,57.681,-168.41,September
2019,9,24,5423.83,1,1,1,57.683,-168.467,September
2019,9,24,139.64,1,1,1,58.402,-173.258,September
2019,9,24,4205.23,2,2,2,58.434,-169.693,September
2019,9,24,13604.52,1,1,1,57.618,-167.268,September
2019,9,24,17365.91,1,1,1,57.875,-163.475,September
2019,9,24,8676.53,1,1,1,56.813,-166.451,September
2019,9,24,5923.91,1,1,1,57.203,-165.898,September
2019,9,24,2467.55,1,1,1,58.492,-169.998,September
2019,9,24,5116.53,1,1,1,58.298,-169.178,September
2019,9,24,1836.72,1,1,1,58.22,-169.845,September
2019,9,24,2734.51,1,1,1,58.213,-169.825,September
2019,9,24,1968.76,1,1,1,58.202,-169.479,September
2019,9,24,5489.01,1,1,1,56.908,-166.763,September
2019,9,24,1506.42,1,1,1,57.017,-166.95,September
2019,9,24,2457.32,1,1,1,56.883,-166.75,September
2019,9,24,11104.69,1,1,1,57.705,-168.353,September
2019,9,24,1870.01,2,2,2,58.513,-169.976,September
2019,9,24,3347.93,1,1,1,57.744,-166.906,September
2019,9,24,12452.14,1,1,1,57.627,-167.128,September
2019,9,24,5237.81,1,1,1,58.242,-170.467,September
2019,9,24,8497.97,1,1,1,57.799,-168.332,September
2019,9,24,18.98,1,1,1,59.703,-174.065,September
2019,9,24,2032.7,1,1,1,57.075,-166.942,September
2019,9,24,1485.08,2,2,2,58.406,-169.618,September
2019,9,24,3599.12,2,2,2,58.316,-169.149,September
2019,9,24,6429.71,1,1,1,57.593,-167.005,September
2019,9,24,6160.81,1,1,1,57.605,-167.072,September
2019,9,24,6835.71,1,1,1,57.675,-166.958,September
2019,9,24,8805.74,1,1,1,57.706,-166.978,September
2019,9,24,3931.72,1,1,1,56.918,-166.861,September
2019,9,24,13077.67,1,1,1,57.754,-168.313,September
2019,9,24,629.77,1,1,1,59.081,-172.767,September
2019,9,24,54.64,1,1,1,64.022,-169.7,September
2019,9,24,283.84,1,1,1,57.293,-163.943,September
2019,9,24,3939.03,2,2,2,58.405,-169.681,September
2019,9,24,3074.42,1,1,1,58.117,-170.675,September
2019,9,24,12557.67,1,1,1,57.063,-166.223,September
2019,9,24,2070.29,1,1,1,58.388,-169.583,September
2019,9,24,4976.25,1,1,1,58.115,-168.846,September
2019,9,24,13836.69,1,1,1,57.718,-168.367,September
2019,9,24,2145.47,1,1,1,56.892,-166.65,September
2019,9,24,1092.23,2,2,2,58.471,-169.981,September
2019,9,24,19904.78,1,1,1,57.883,-163.433,September
2019,9,24,15487.1,1,1,1,57.892,-163.425,September
2019,9,24,237.62,1,1,1,64.83,-169.313,September
2019,9,24,154.28,1,1,1,60.347,-173.587,September
2019,9,24,20292.29,1,1,1,57.797,-162.909,September
2019,9,24,5689.33,1,1,1,57.014,-166.613,September
2019,9,24,29.64,1,1,1,59.592,-173.904,September
2019,9,24,3142.38,2,2,2,58.423,-169.594,September
2019,9,24,5599.76,2,2,2,58.298,-169.108,September
2019,9,24,5564,1,1,1,57.596,-167.103,September
2019,9,24,13093.05,1,1,1,57.648,-167.268,September
2019,9,24,3297.96,1,1,1,56.948,-166.735,September
2019,9,24,647.19,1,1,1,64.828,-169.353,September
2019,9,24,9645.72,1,1,1,57.07,-166.237,September
2019,9,25,5352.71,1,1,1,58.342,-169.556,September
2019,9,25,7272.16,1,1,1,57.858,-168.193,September
2019,9,25,557.58,1,1,1,64.142,-169.039,September
2019,9,25,11.62,1,1,1,64.67,-170.638,September
2019,9,25,9179.41,1,1,1,56.792,-165.767,September
2019,9,25,7062.06,1,1,1,56.792,-165.792,September
2019,9,25,1490.58,2,2,2,58.314,-169.483,September
2019,9,25,2575.25,2,2,2,58.326,-169.554,September
2019,9,25,11417.42,1,1,1,56.888,-166.034,September
2019,9,25,3271.72,1,1,1,58.147,-170.648,September
2019,9,25,4283.82,1,1,1,58.153,-170.7,September
2019,9,25,4008.29,1,1,1,58.325,-170.65,September
2019,9,25,13779.2,1,1,1,57.858,-163.333,September
2019,9,25,2821.16,1,1,1,58.325,-170.692,September
2019,9,25,3404.86,1,1,1,58.317,-170.708,September
2019,9,25,11698.07,1,1,1,56.969,-166.014,September
2019,9,25,2763.79,1,1,1,57.491,-168.314,September
2019,9,25,7257.98,1,1,1,57.781,-168.296,September
2019,9,25,3936.66,1,1,1,57.334,-166.833,September
2019,9,25,2560.98,1,1,1,56.95,-166.268,September
2019,9,25,8606.47,1,1,1,56.808,-165.758,September
2019,9,25,4960.83,1,1,1,57.458,-168.375,September
2019,9,25,1825.02,1,1,1,57.459,-166.773,September
2019,9,25,21206.94,1,1,1,57.686,-167.1,September
2019,9,25,10172.27,1,1,1,57.085,-166.533,September
2019,9,25,159.71,1,1,1,64.82,-169.242,September
2019,9,25,13363.02,1,1,1,57.176,-166.806,September
2019,9,25,42.19,1,1,1,59.688,-174.069,September
2019,9,25,2065.01,1,1,1,56.963,-166.583,September
2019,9,25,6186.73,1,1,1,56.892,-166.411,September
2019,9,25,1862.34,1,1,1,56.933,-166.467,September
2019,9,25,12219.15,1,1,1,57.633,-168.353,September
2019,9,25,2821.41,2,2,2,58.189,-169.218,September
2019,9,25,11876.13,1,1,1,57.672,-166.918,September
2019,9,25,12643.99,1,1,1,57.698,-167.03,September
2019,9,25,7657.93,1,1,1,57.15,-166.848,September
2019,9,25,18.18,1,1,1,54.981,-165.55,September
2019,9,25,20274.61,1,1,1,57.842,-163.4,September
2019,9,25,15928.55,1,1,1,57.757,-162.95,September
2019,9,25,9074.45,1,1,1,57.188,-166.823,September
2019,9,25,7845.27,1,1,1,57.026,-166.629,September
2019,9,25,12098.25,1,1,1,57.672,-166.978,September
2019,9,25,16144.24,1,1,1,57.842,-163.492,September
2019,9,25,3921.69,1,1,1,57.621,-168.305,September
2019,9,25,449.32,1,1,1,59.081,-172.838,September
2019,9,25,1879.13,1,1,1,56.876,-166.807,September
2019,9,25,4273.34,1,1,1,57.243,-166.788,September
2019,9,25,3914.83,1,1,1,56.976,-166.477,September
2019,9,25,139.64,1,1,1,58.363,-173.236,September
2019,9,25,6329.01,2,2,2,58.288,-169.514,September
2019,9,25,2282.07,1,1,1,56.833,-166.587,September
2019,9,25,2570.06,2,2,2,56.848,-166.135,September
2019,9,25,3053.91,1,1,1,58.217,-170.383,September
2019,9,25,16174.94,1,1,1,57.825,-163.483,September
2019,9,25,4419.88,1,1,1,56.917,-166.051,September
2019,9,25,7492.84,1,1,1,57.028,-166.658,September
2019,9,25,5663.06,1,1,1,58.289,-169.434,September
2019,9,25,6784.16,1,1,1,57.858,-168.108,September
2019,9,25,9313.47,1,1,1,56.957,-166.328,September
2019,9,25,9260.83,1,1,1,57.789,-162.975,September
2019,9,25,2208.96,1,1,1,57.213,-166.615,September
2019,9,25,5782.85,1,1,1,57.179,-166.912,September
2019,9,25,7499.18,1,1,1,57.718,-168.167,September
2019,9,25,7477.34,2,2,2,58.312,-169.577,September
2019,9,25,1540.74,1,1,1,57.068,-166.438,September
2019,9,25,4698.59,1,1,1,58.317,-170.683,September
2019,9,25,2962.08,1,1,1,58.308,-170.675,September
2019,9,25,26.86,2,2,2,55,-165.55,September
2019,9,25,3727.81,1,1,1,57.178,-166.793,September
2019,9,25,15962.83,1,1,1,57.166,-166.809,September
2019,9,25,2243.45,1,1,1,58.212,-169.231,September
2019,9,25,4689.97,1,1,1,56.951,-166.578,September
2019,9,25,2550.34,1,1,1,56.963,-166.383,September
2019,9,25,34.28,1,1,1,60.087,-173.672,September
2019,9,25,2909.47,1,1,1,57.185,-166.59,September
2019,9,25,2347.76,1,1,1,56.956,-166.17,September
2019,9,25,3294.3,1,1,1,56.888,-166.352,September
2019,9,25,2621.85,1,1,1,56.828,-166.905,September
2019,9,25,1174.1,1,1,1,57.268,-166.609,September
2019,9,25,11701,1,1,1,57.68,-167.043,September
2019,9,25,4725.81,1,1,1,58.005,-169.845,September
2019,9,25,6686.51,1,1,1,57.867,-163.367,September
2019,9,25,2345.54,1,1,1,56.944,-166.288,September
2019,9,25,645.38,1,1,1,60.053,-171.233,September
2019,9,25,912.6,2,2,2,57.806,-168.214,September
2019,9,25,6397.54,1,1,1,56.954,-166.406,September
2019,9,25,4668.25,1,1,1,56.973,-166.003,September
2019,9,25,14.52,1,1,1,64.428,-170.71,September
2019,9,25,11543.61,1,1,1,57.791,-162.883,September
2019,9,25,1710.1,1,1,1,56.817,-166.125,September
