Month,Year,t,btemp,cpool_1,cpool_2,cpool_3,Model
7,2059,7/27/59,8.6669298,0,0,0,CESM_BIO_rcp85
8,2059,8/3/59,8.76334365,0,0,0,CESM_BIO_rcp85
8,2059,8/10/59,8.823606885,0,0,0,CESM_BIO_rcp85
8,2059,8/17/59,8.786247785,0,0,0,CESM_BIO_rcp85
8,2059,8/24/59,8.786327699,0,0,0,CESM_BIO_rcp85
8,2059,8/31/59,8.650931735,0,0,0,CESM_BIO_rcp85
9,2059,9/7/59,8.71897572,0,0,0,CESM_BIO_rcp85
9,2059,9/14/59,8.754301192,0,0,0,CESM_BIO_rcp85
9,2059,9/21/59,8.681234288,0,0,0,CESM_BIO_rcp85
9,2059,9/28/59,8.716570516,0,0,0,CESM_BIO_rcp85
10,2059,10/5/59,8.666596484,0,0,0,CESM_BIO_rcp85
10,2059,10/12/59,8.983485577,0,0,0,CESM_BIO_rcp85
10,2059,10/19/59,9.182765591,0,0,0,CESM_BIO_rcp85
10,2059,10/26/59,9.05410622,0,0,0,CESM_BIO_rcp85
11,2059,11/2/59,8.819694512,0,0,0,CESM_BIO_rcp85
11,2059,11/9/59,8.444668362,0,0,0,CESM_BIO_rcp85
11,2059,11/16/59,8.268252109,0,0,0,CESM_BIO_rcp85
11,2059,11/23/59,7.929314221,0,0,0,CESM_BIO_rcp85
11,2059,11/30/59,7.584176776,0,0,0,CESM_BIO_rcp85
12,2059,12/7/59,6.335266425,0,0,0,CESM_BIO_rcp85
12,2059,12/14/59,5.476283058,0,0,0,CESM_BIO_rcp85
12,2059,12/21/59,5.09115232,0,0,0,CESM_BIO_rcp85
12,2059,12/28/59,5.09056267,0,0,0,CESM_BIO_rcp85
1,2060,1/4/60,4.92866563,0,0,0,CESM_BIO_rcp85
1,2060,1/11/60,4.879081206,0,0,0,CESM_BIO_rcp85
1,2060,1/18/60,4.979806233,0,0,0,CESM_BIO_rcp85
1,2060,1/25/60,5.093355372,0,0,0,CESM_BIO_rcp85
2,2060,2/1/60,5.170600059,0,0,0,CESM_BIO_rcp85
2,2060,2/8/60,5.146310249,0,0,0,CESM_BIO_rcp85
2,2060,2/15/60,5.286204646,0,0,0,CESM_BIO_rcp85
2,2060,2/22/60,5.24852918,0,0,0,CESM_BIO_rcp85
2,2060,2/29/60,4.822900324,0,0,0,CESM_BIO_rcp85
3,2060,3/7/60,4.475376333,0,0,0,CESM_BIO_rcp85
3,2060,3/14/60,4.546646743,0,0,0,CESM_BIO_rcp85
3,2060,3/21/60,4.955227499,0,0,0,CESM_BIO_rcp85
3,2060,3/28/60,5.325578801,0,0,0,CESM_BIO_rcp85
4,2060,4/4/60,5.664824752,0,0,0,CESM_BIO_rcp85
4,2060,4/11/60,6.089638084,0,0,0,CESM_BIO_rcp85
4,2060,4/18/60,6.404533272,0,0,0,CESM_BIO_rcp85
4,2060,4/25/60,6.737861521,0,0,0,CESM_BIO_rcp85
5,2060,5/2/60,7.206316455,0,0,0,CESM_BIO_rcp85
5,2060,5/9/60,7.534088079,0,0,0,CESM_BIO_rcp85
5,2060,5/16/60,7.821044648,0,0,0,CESM_BIO_rcp85
5,2060,5/23/60,8.073529814,0,0,0,CESM_BIO_rcp85
5,2060,5/30/60,8.312363364,0,0,0,CESM_BIO_rcp85
6,2060,6/6/60,8.419571584,0,0,0,CESM_BIO_rcp85
6,2060,6/13/60,8.394171146,0,0,0,CESM_BIO_rcp85
6,2060,6/20/60,8.492734918,0,0,0,CESM_BIO_rcp85
6,2060,6/27/60,8.452510708,0,0,0,CESM_BIO_rcp85
7,2060,7/4/60,8.429846812,0,0,0,CESM_BIO_rcp85
7,2060,7/11/60,8.352439707,0,0,0,CESM_BIO_rcp85
7,2060,7/18/60,8.451828697,0,0,0,CESM_BIO_rcp85
7,2060,7/25/60,8.54914651,0,0,0,CESM_BIO_rcp85
8,2060,8/1/60,8.632641718,0,0,0,CESM_BIO_rcp85
8,2060,8/8/60,8.688839485,0,0,0,CESM_BIO_rcp85
8,2060,8/15/60,8.670658274,0,0,0,CESM_BIO_rcp85
8,2060,8/22/60,8.719031387,0,0,0,CESM_BIO_rcp85
8,2060,8/29/60,8.720556023,0,0,0,CESM_BIO_rcp85
9,2060,9/5/60,8.591733312,0,0,0,CESM_BIO_rcp85
9,2060,9/12/60,8.382421417,0,0,0,CESM_BIO_rcp85
9,2060,9/19/60,8.30139197,0,0,0,CESM_BIO_rcp85
9,2060,9/26/60,8.317531934,0,0,0,CESM_BIO_rcp85
10,2060,10/3/60,8.277951394,0,0,0,CESM_BIO_rcp85
10,2060,10/10/60,8.303608291,0,0,0,CESM_BIO_rcp85
10,2060,10/17/60,8.479821956,0,0,0,CESM_BIO_rcp85
10,2060,10/24/60,8.445679803,0,0,0,CESM_BIO_rcp85
10,2060,10/31/60,8.346074803,0,0,0,CESM_BIO_rcp85
11,2060,11/7/60,7.99083049,0,0,0,CESM_BIO_rcp85
11,2060,11/14/60,7.717611076,0,0,0,CESM_BIO_rcp85
11,2060,11/21/60,7.50993169,0,0,0,CESM_BIO_rcp85
11,2060,11/28/60,7.436803324,0,0,0,CESM_BIO_rcp85
12,2060,12/5/60,7.332533463,0,0,0,CESM_BIO_rcp85
12,2060,12/12/60,7.323514504,0,0,0,CESM_BIO_rcp85
12,2060,12/19/60,7.257571787,0,0,0,CESM_BIO_rcp85
12,2060,12/26/60,7.153659737,0,0,0,CESM_BIO_rcp85
1,2061,1/2/61,6.968702695,0,0,0,CESM_BIO_rcp85
1,2061,1/9/61,6.798535084,0,0,0,CESM_BIO_rcp85
1,2061,1/16/61,6.775248367,0,0,0,CESM_BIO_rcp85
1,2061,1/23/61,6.439936898,0,0,0,CESM_BIO_rcp85
1,2061,1/30/61,5.761754714,0,0,0,CESM_BIO_rcp85
2,2061,2/6/61,5.523016219,0,0,0,CESM_BIO_rcp85
2,2061,2/13/61,5.380516159,0,0,0,CESM_BIO_rcp85
2,2061,2/20/61,5.498530793,0,0,0,CESM_BIO_rcp85
2,2061,2/27/61,5.535715415,0,0,0,CESM_BIO_rcp85
3,2061,3/6/61,5.054944806,0,0,0,CESM_BIO_rcp85
3,2061,3/13/61,5.039141505,0,0,0,CESM_BIO_rcp85
3,2061,3/20/61,5.440682953,0,0,0,CESM_BIO_rcp85
3,2061,3/27/61,5.506303453,0,0,0,CESM_BIO_rcp85
4,2061,4/3/61,5.653728218,0,0,0,CESM_BIO_rcp85
4,2061,4/10/61,5.716297968,0,0,0,CESM_BIO_rcp85
4,2061,4/17/61,5.550721633,0,0,0,CESM_BIO_rcp85
4,2061,4/24/61,5.860635687,0,0,0,CESM_BIO_rcp85
5,2061,5/1/61,6.216986353,0,0,0,CESM_BIO_rcp85
5,2061,5/8/61,6.52167053,0,0,0,CESM_BIO_rcp85
5,2061,5/15/61,6.767107067,0,0,0,CESM_BIO_rcp85
5,2061,5/22/61,6.946119059,0,0,0,CESM_BIO_rcp85
5,2061,5/29/61,7.081369596,0,0,0,CESM_BIO_rcp85
6,2061,6/5/61,7.15961647,0,0,0,CESM_BIO_rcp85
6,2061,6/12/61,7.283908581,0,0,0,CESM_BIO_rcp85
6,2061,6/19/61,7.713680811,0,0,0,CESM_BIO_rcp85
6,2061,6/26/61,7.967167567,0,0,0,CESM_BIO_rcp85
7,2061,7/3/61,8.007032353,0,0,0,CESM_BIO_rcp85
7,2061,7/10/61,7.973214626,0,0,0,CESM_BIO_rcp85
7,2061,7/17/61,7.964277553,0,0,0,CESM_BIO_rcp85
7,2061,7/24/61,8.084766609,0,0,0,CESM_BIO_rcp85
7,2061,7/31/61,8.161303717,0,0,0,CESM_BIO_rcp85
8,2061,8/7/61,8.229051252,0,0,0,CESM_BIO_rcp85
8,2061,8/14/61,8.300921322,0,0,0,CESM_BIO_rcp85
8,2061,8/21/61,8.445162704,0,0,0,CESM_BIO_rcp85
8,2061,8/28/61,8.503456303,0,0,0,CESM_BIO_rcp85
9,2061,9/4/61,8.434654304,0,0,0,CESM_BIO_rcp85
9,2061,9/11/61,8.52356549,0,0,0,CESM_BIO_rcp85
9,2061,9/18/61,8.533105826,0,0,0,CESM_BIO_rcp85
9,2061,9/25/61,8.462011842,0,0,0,CESM_BIO_rcp85
10,2061,10/2/61,8.576287083,0,0,0,CESM_BIO_rcp85
10,2061,10/9/61,8.570272941,0,0,0,CESM_BIO_rcp85
10,2061,10/16/61,8.618785842,0,0,0,CESM_BIO_rcp85
10,2061,10/23/61,8.663785612,0,0,0,CESM_BIO_rcp85
10,2061,10/30/61,8.510641132,0,0,0,CESM_BIO_rcp85
11,2061,11/6/61,8.341583568,0,0,0,CESM_BIO_rcp85
11,2061,11/13/61,8.162627259,0,0,0,CESM_BIO_rcp85
11,2061,11/20/61,7.847601998,0,0,0,CESM_BIO_rcp85
11,2061,11/27/61,7.358504427,0,0,0,CESM_BIO_rcp85
12,2061,12/4/61,6.998170971,0,0,0,CESM_BIO_rcp85
12,2061,12/11/61,5.963577175,0,0,0,CESM_BIO_rcp85
12,2061,12/18/61,5.391022708,0,0,0,CESM_BIO_rcp85
12,2061,12/25/61,4.788830783,0,0,0,CESM_BIO_rcp85
1,2062,1/1/62,4.796053524,0,0,0,CESM_BIO_rcp85
1,2062,1/8/62,4.835045022,0,0,0,CESM_BIO_rcp85
1,2062,1/15/62,4.686892323,0,0,0,CESM_BIO_rcp85
1,2062,1/22/62,4.180610727,0,0,0,CESM_BIO_rcp85
1,2062,1/29/62,4.248556751,0,0,0,CESM_BIO_rcp85
2,2062,2/5/62,4.162824061,0,0,0,CESM_BIO_rcp85
2,2062,2/12/62,4.296169867,0,0,0,CESM_BIO_rcp85
2,2062,2/19/62,4.382727031,0,0,0,CESM_BIO_rcp85
2,2062,2/26/62,4.59157988,0,0,0,CESM_BIO_rcp85
3,2062,3/5/62,4.702353438,0,0,0,CESM_BIO_rcp85
3,2062,3/12/62,4.8313721,0,0,0,CESM_BIO_rcp85
3,2062,3/19/62,5.10799742,0,0,0,CESM_BIO_rcp85
3,2062,3/26/62,5.170014715,0,0,0,CESM_BIO_rcp85
4,2062,4/2/62,4.927003566,0,0,0,CESM_BIO_rcp85
4,2062,4/9/62,5.102626466,0,0,0,CESM_BIO_rcp85
4,2062,4/16/62,5.370556198,0,0,0,CESM_BIO_rcp85
4,2062,4/23/62,5.810623014,0,0,0,CESM_BIO_rcp85
4,2062,4/30/62,6.143198757,0,0,0,CESM_BIO_rcp85
5,2062,5/7/62,6.319526258,0,0,0,CESM_BIO_rcp85
5,2062,5/14/62,6.658105321,0,0,0,CESM_BIO_rcp85
5,2062,5/21/62,6.989358252,0,0,0,CESM_BIO_rcp85
5,2062,5/28/62,7.178955804,0,0,0,CESM_BIO_rcp85
6,2062,6/4/62,7.46761031,0,0,0,CESM_BIO_rcp85
6,2062,6/11/62,7.703394436,0,0,0,CESM_BIO_rcp85
6,2062,6/18/62,7.918274592,0,0,0,CESM_BIO_rcp85
6,2062,6/25/62,8.080010627,0,0,0,CESM_BIO_rcp85
7,2062,7/2/62,8.175161309,0,0,0,CESM_BIO_rcp85
7,2062,7/9/62,8.206167077,0,0,0,CESM_BIO_rcp85
7,2062,7/16/62,8.323728801,0,0,0,CESM_BIO_rcp85
7,2062,7/23/62,8.363321857,0,0,0,CESM_BIO_rcp85
7,2062,7/30/62,8.295886155,0,0,0,CESM_BIO_rcp85
8,2062,8/6/62,8.270140247,0,0,0,CESM_BIO_rcp85
8,2062,8/13/62,8.369684048,0,0,0,CESM_BIO_rcp85
8,2062,8/20/62,8.384775394,0,0,0,CESM_BIO_rcp85
8,2062,8/27/62,8.347199863,0,0,0,CESM_BIO_rcp85
9,2062,9/3/62,8.431111508,0,0,0,CESM_BIO_rcp85
9,2062,9/10/62,8.581435886,0,0,0,CESM_BIO_rcp85
9,2062,9/17/62,8.596045814,0,0,0,CESM_BIO_rcp85
9,2062,9/24/62,8.463505508,0,0,0,CESM_BIO_rcp85
10,2062,10/1/62,8.506853761,0,0,0,CESM_BIO_rcp85
10,2062,10/8/62,8.466615201,0,0,0,CESM_BIO_rcp85
10,2062,10/15/62,8.360025157,0,0,0,CESM_BIO_rcp85
10,2062,10/22/62,8.340459026,0,0,0,CESM_BIO_rcp85
10,2062,10/29/62,8.331760651,0,0,0,CESM_BIO_rcp85
11,2062,11/5/62,8.350790659,0,0,0,CESM_BIO_rcp85
11,2062,11/12/62,8.158678283,0,0,0,CESM_BIO_rcp85
11,2062,11/19/62,7.910311511,0,0,0,CESM_BIO_rcp85
11,2062,11/26/62,7.806108856,0,0,0,CESM_BIO_rcp85
12,2062,12/3/62,7.631122266,0,0,0,CESM_BIO_rcp85
12,2062,12/10/62,7.142888964,0,0,0,CESM_BIO_rcp85
12,2062,12/17/62,6.359425267,0,0,0,CESM_BIO_rcp85
12,2062,12/24/62,5.440516302,0,0,0,CESM_BIO_rcp85
12,2062,12/31/62,4.800191916,0,0,0,CESM_BIO_rcp85
1,2063,1/7/63,4.888672791,0,0,0,CESM_BIO_rcp85
1,2063,1/14/63,4.85087158,0,0,0,CESM_BIO_rcp85
1,2063,1/21/63,4.841320981,0,0,0,CESM_BIO_rcp85
1,2063,1/28/63,4.994551814,0,0,0,CESM_BIO_rcp85
2,2063,2/4/63,5.050722146,0,0,0,CESM_BIO_rcp85
2,2063,2/11/63,4.764761975,0,0,0,CESM_BIO_rcp85
2,2063,2/18/63,4.128889339,0,0,0,CESM_BIO_rcp85
2,2063,2/25/63,4.042598437,0,0,0,CESM_BIO_rcp85
3,2063,3/4/63,3.967153104,0,0,0,CESM_BIO_rcp85
3,2063,3/11/63,4.223777256,0,0,0,CESM_BIO_rcp85
3,2063,3/18/63,4.544027207,0,0,0,CESM_BIO_rcp85
3,2063,3/25/63,4.89549917,0,0,0,CESM_BIO_rcp85
4,2063,4/1/63,5.306375694,0,0,0,CESM_BIO_rcp85
4,2063,4/8/63,5.591547439,0,0,0,CESM_BIO_rcp85
4,2063,4/15/63,5.34409211,0,0,0,CESM_BIO_rcp85
4,2063,4/22/63,5.506765628,0,0,0,CESM_BIO_rcp85
4,2063,4/29/63,5.834445911,0,0,0,CESM_BIO_rcp85
5,2063,5/6/63,6.251304197,0,0,0,CESM_BIO_rcp85
5,2063,5/13/63,6.78878393,0,0,0,CESM_BIO_rcp85
5,2063,5/20/63,7.274831504,0,0,0,CESM_BIO_rcp85
5,2063,5/27/63,7.487116746,0,0,0,CESM_BIO_rcp85
6,2063,6/3/63,7.642433174,0,0,0,CESM_BIO_rcp85
6,2063,6/10/63,8.07227916,0,0,0,CESM_BIO_rcp85
6,2063,6/17/63,8.480554803,0,0,0,CESM_BIO_rcp85
6,2063,6/24/63,8.503812158,0,0,0,CESM_BIO_rcp85
7,2063,7/1/63,8.618374603,0,0,0,CESM_BIO_rcp85
7,2063,7/8/63,8.621915448,0,0,0,CESM_BIO_rcp85
7,2063,7/15/63,8.47001874,0,0,0,CESM_BIO_rcp85
7,2063,7/22/63,8.312168363,0,0,0,CESM_BIO_rcp85
7,2063,7/29/63,8.108240253,0,0,0,CESM_BIO_rcp85
8,2063,8/5/63,8.054022215,0,0,0,CESM_BIO_rcp85
8,2063,8/12/63,7.930902629,0,0,0,CESM_BIO_rcp85
8,2063,8/19/63,7.756094665,0,0,0,CESM_BIO_rcp85
8,2063,8/26/63,7.715751613,0,0,0,CESM_BIO_rcp85
9,2063,9/2/63,7.732490303,0,0,0,CESM_BIO_rcp85
9,2063,9/9/63,7.697485855,0,0,0,CESM_BIO_rcp85
9,2063,9/16/63,7.610563083,0,0,0,CESM_BIO_rcp85
9,2063,9/23/63,7.619182077,0,0,0,CESM_BIO_rcp85
9,2063,9/30/63,7.766172639,0,0,0,CESM_BIO_rcp85
10,2063,10/7/63,7.872648052,0,0,0,CESM_BIO_rcp85
10,2063,10/14/63,7.914676469,0,0,0,CESM_BIO_rcp85
10,2063,10/21/63,8.074285038,0,0,0,CESM_BIO_rcp85
10,2063,10/28/63,8.230894332,0,0,0,CESM_BIO_rcp85
11,2063,11/4/63,8.11663325,0,0,0,CESM_BIO_rcp85
11,2063,11/11/63,7.985136243,0,0,0,CESM_BIO_rcp85
11,2063,11/18/63,7.892547258,0,0,0,CESM_BIO_rcp85
11,2063,11/25/63,7.937220576,0,0,0,CESM_BIO_rcp85
12,2063,12/2/63,7.944446196,0,0,0,CESM_BIO_rcp85
12,2063,12/9/63,7.581601325,0,0,0,CESM_BIO_rcp85
12,2063,12/16/63,7.45589727,0,0,0,CESM_BIO_rcp85
12,2063,12/23/63,7.189361531,0,0,0,CESM_BIO_rcp85
12,2063,12/30/63,7.01891734,0,0,0,CESM_BIO_rcp85
1,2064,1/6/64,6.666515787,0,0,0,CESM_BIO_rcp85
1,2064,1/13/64,6.524247035,0,0,0,CESM_BIO_rcp85
1,2064,1/20/64,6.341861786,0,0,0,CESM_BIO_rcp85
1,2064,1/27/64,6.41809902,0,0,0,CESM_BIO_rcp85
2,2064,2/3/64,5.826472787,0,0,0,CESM_BIO_rcp85
2,2064,2/10/64,5.22173477,0,0,0,CESM_BIO_rcp85
2,2064,2/17/64,5.231024143,0,0,0,CESM_BIO_rcp85
2,2064,2/24/64,5.451789745,0,0,0,CESM_BIO_rcp85
3,2064,3/2/64,5.665995459,0,0,0,CESM_BIO_rcp85
3,2064,3/9/64,5.59817953,0,0,0,CESM_BIO_rcp85
3,2064,3/16/64,5.65822176,0,0,0,CESM_BIO_rcp85
3,2064,3/23/64,5.59568794,0,0,0,CESM_BIO_rcp85
3,2064,3/30/64,5.669470242,0,0,0,CESM_BIO_rcp85
4,2064,4/6/64,5.718718636,0,0,0,CESM_BIO_rcp85
4,2064,4/13/64,5.532045454,0,0,0,CESM_BIO_rcp85
4,2064,4/20/64,5.529664917,0,0,0,CESM_BIO_rcp85
4,2064,4/27/64,5.878831564,0,0,0,CESM_BIO_rcp85
5,2064,5/4/64,6.152733683,0,0,0,CESM_BIO_rcp85
5,2064,5/11/64,6.419834678,0,0,0,CESM_BIO_rcp85
5,2064,5/18/64,6.620358082,0,0,0,CESM_BIO_rcp85
5,2064,5/25/64,6.867207984,0,0,0,CESM_BIO_rcp85
6,2064,6/1/64,7.326473105,0,0,0,CESM_BIO_rcp85
6,2064,6/8/64,7.634197946,0,0,0,CESM_BIO_rcp85
6,2064,6/15/64,7.779511012,0,0,0,CESM_BIO_rcp85
6,2064,6/22/64,7.986204302,0,0,0,CESM_BIO_rcp85
6,2064,6/29/64,8.088814508,0,0,0,CESM_BIO_rcp85
7,2064,7/6/64,8.094086296,0,0,0,CESM_BIO_rcp85
7,2064,7/13/64,7.952950488,0,0,0,CESM_BIO_rcp85
7,2064,7/20/64,7.903812233,0,0,0,CESM_BIO_rcp85
7,2064,7/27/64,7.947772211,0,0,0,CESM_BIO_rcp85
8,2064,8/3/64,8.054889691,0,0,0,CESM_BIO_rcp85
8,2064,8/10/64,8.133827776,0,0,0,CESM_BIO_rcp85
8,2064,8/17/64,8.114720633,0,0,0,CESM_BIO_rcp85
8,2064,8/24/64,8.057665084,0,0,0,CESM_BIO_rcp85
8,2064,8/31/64,8.145414876,0,0,0,CESM_BIO_rcp85
9,2064,9/7/64,8.127923903,0,0,0,CESM_BIO_rcp85
9,2064,9/14/64,8.090762444,0,0,0,CESM_BIO_rcp85
9,2064,9/21/64,8.183583454,0,0,0,CESM_BIO_rcp85
9,2064,9/28/64,8.310412951,0,0,0,CESM_BIO_rcp85
10,2064,10/5/64,8.38258444,0,0,0,CESM_BIO_rcp85
10,2064,10/12/64,8.780118353,0,0,0,CESM_BIO_rcp85
10,2064,10/19/64,8.733611593,0,0,0,CESM_BIO_rcp85
10,2064,10/26/64,8.452910683,0,0,0,CESM_BIO_rcp85
11,2064,11/2/64,8.221542425,0,0,0,CESM_BIO_rcp85
11,2064,11/9/64,8.099102148,0,0,0,CESM_BIO_rcp85
11,2064,11/16/64,7.851713711,0,0,0,CESM_BIO_rcp85
11,2064,11/23/64,7.684442777,0,0,0,CESM_BIO_rcp85
11,2064,11/30/64,7.56167603,0,0,0,CESM_BIO_rcp85
12,2064,12/7/64,7.170299838,0,0,0,CESM_BIO_rcp85
12,2064,12/14/64,6.553419023,0,0,0,CESM_BIO_rcp85
12,2064,12/21/64,6.131865996,0,0,0,CESM_BIO_rcp85
12,2064,12/28/64,6.010710377,0,0,0,CESM_BIO_rcp85
1,2065,1/4/65,5.804357584,0,0,0,CESM_BIO_rcp85
1,2065,1/11/65,5.550441215,0,0,0,CESM_BIO_rcp85
1,2065,1/18/65,5.401337848,0,0,0,CESM_BIO_rcp85
1,2065,1/25/65,5.296458024,0,0,0,CESM_BIO_rcp85
2,2065,2/1/65,5.25805037,0,0,0,CESM_BIO_rcp85
2,2065,2/8/65,4.988276978,0,0,0,CESM_BIO_rcp85
2,2065,2/15/65,4.65707396,0,0,0,CESM_BIO_rcp85
2,2065,2/22/65,4.597396751,0,0,0,CESM_BIO_rcp85
3,2065,3/1/65,4.736352022,0,0,0,CESM_BIO_rcp85
3,2065,3/8/65,4.880805116,0,0,0,CESM_BIO_rcp85
3,2065,3/15/65,5.099825023,0,0,0,CESM_BIO_rcp85
3,2065,3/22/65,5.364245251,0,0,0,CESM_BIO_rcp85
3,2065,3/29/65,5.517403587,0,0,0,CESM_BIO_rcp85
4,2065,4/5/65,5.809891829,0,0,0,CESM_BIO_rcp85
4,2065,4/12/65,6.091152944,0,0,0,CESM_BIO_rcp85
4,2065,4/19/65,6.474746437,0,0,0,CESM_BIO_rcp85
4,2065,4/26/65,6.855760551,0,0,0,CESM_BIO_rcp85
5,2065,5/3/65,7.104695163,0,0,0,CESM_BIO_rcp85
5,2065,5/10/65,7.299511989,0,0,0,CESM_BIO_rcp85
5,2065,5/17/65,7.683089916,0,0,0,CESM_BIO_rcp85
5,2065,5/24/65,7.876295657,0,0,0,CESM_BIO_rcp85
5,2065,5/31/65,8.112075826,0,0,0,CESM_BIO_rcp85
6,2065,6/7/65,8.142746691,0,0,0,CESM_BIO_rcp85
6,2065,6/14/65,8.310571182,0,0,0,CESM_BIO_rcp85
6,2065,6/21/65,8.367848935,0,0,0,CESM_BIO_rcp85
6,2065,6/28/65,8.414716542,0,0,0,CESM_BIO_rcp85
7,2065,7/5/65,8.320986073,0,0,0,CESM_BIO_rcp85
7,2065,7/12/65,8.434959608,0,0,0,CESM_BIO_rcp85
7,2065,7/19/65,8.844443292,0,0,0,CESM_BIO_rcp85
7,2065,7/26/65,8.890150231,0,0,0,CESM_BIO_rcp85
8,2065,8/2/65,8.779691275,0,0,0,CESM_BIO_rcp85
8,2065,8/9/65,8.721954735,0,0,0,CESM_BIO_rcp85
8,2065,8/16/65,8.674592679,0,0,0,CESM_BIO_rcp85
8,2065,8/23/65,8.598661172,0,0,0,CESM_BIO_rcp85
8,2065,8/30/65,8.543090882,0,0,0,CESM_BIO_rcp85
9,2065,9/6/65,8.581243882,0,0,0,CESM_BIO_rcp85
9,2065,9/13/65,8.712705725,0,0,0,CESM_BIO_rcp85
9,2065,9/20/65,8.667042451,0,0,0,CESM_BIO_rcp85
9,2065,9/27/65,8.772824448,0,0,0,CESM_BIO_rcp85
10,2065,10/4/65,8.896879388,0,0,0,CESM_BIO_rcp85
10,2065,10/11/65,8.894846183,0,0,0,CESM_BIO_rcp85
10,2065,10/18/65,8.762404062,0,0,0,CESM_BIO_rcp85
10,2065,10/25/65,8.67032057,0,0,0,CESM_BIO_rcp85
11,2065,11/1/65,8.404417876,0,0,0,CESM_BIO_rcp85
11,2065,11/8/65,8.17649866,0,0,0,CESM_BIO_rcp85
11,2065,11/15/65,8.000600032,0,0,0,CESM_BIO_rcp85
11,2065,11/22/65,7.788513462,0,0,0,CESM_BIO_rcp85
11,2065,11/29/65,7.389395415,0,0,0,CESM_BIO_rcp85
12,2065,12/6/65,7.008609682,0,0,0,CESM_BIO_rcp85
12,2065,12/13/65,6.830978214,0,0,0,CESM_BIO_rcp85
12,2065,12/20/65,6.455227275,0,0,0,CESM_BIO_rcp85
12,2065,12/27/65,5.926238591,0,0,0,CESM_BIO_rcp85
1,2066,1/3/66,5.945364404,0,0,0,CESM_BIO_rcp85
1,2066,1/10/66,5.65570755,0,0,0,CESM_BIO_rcp85
1,2066,1/17/66,5.067160471,0,0,0,CESM_BIO_rcp85
1,2066,1/24/66,4.987923795,0,0,0,CESM_BIO_rcp85
1,2066,1/31/66,5.137798933,0,0,0,CESM_BIO_rcp85
2,2066,2/7/66,5.274488809,0,0,0,CESM_BIO_rcp85
2,2066,2/14/66,5.411104061,0,0,0,CESM_BIO_rcp85
2,2066,2/21/66,5.587321158,0,0,0,CESM_BIO_rcp85
2,2066,2/28/66,5.445314334,0,0,0,CESM_BIO_rcp85
3,2066,3/7/66,5.434697235,0,0,0,CESM_BIO_rcp85
3,2066,3/14/66,5.551175468,0,0,0,CESM_BIO_rcp85
3,2066,3/21/66,5.760764462,0,0,0,CESM_BIO_rcp85
3,2066,3/28/66,5.946966644,0,0,0,CESM_BIO_rcp85
4,2066,4/4/66,6.076306022,0,0,0,CESM_BIO_rcp85
4,2066,4/11/66,6.312012926,0,0,0,CESM_BIO_rcp85
4,2066,4/18/66,6.667779831,0,0,0,CESM_BIO_rcp85
4,2066,4/25/66,6.982384271,0,0,0,CESM_BIO_rcp85
5,2066,5/2/66,7.250984421,0,0,0,CESM_BIO_rcp85
5,2066,5/9/66,7.478595161,0,0,0,CESM_BIO_rcp85
5,2066,5/16/66,7.716220705,0,0,0,CESM_BIO_rcp85
5,2066,5/23/66,7.900681405,0,0,0,CESM_BIO_rcp85
5,2066,5/30/66,8.19856373,0,0,0,CESM_BIO_rcp85
6,2066,6/6/66,8.419901781,0,0,0,CESM_BIO_rcp85
6,2066,6/13/66,8.72135536,0,0,0,CESM_BIO_rcp85
6,2066,6/20/66,8.938220014,0,0,0,CESM_BIO_rcp85
6,2066,6/27/66,8.978541384,0,0,0,CESM_BIO_rcp85
7,2066,7/4/66,8.996456043,0,0,0,CESM_BIO_rcp85
7,2066,7/11/66,9.004575241,0,0,0,CESM_BIO_rcp85
7,2066,7/18/66,8.942733123,0,0,0,CESM_BIO_rcp85
7,2066,7/25/66,8.860776807,0,0,0,CESM_BIO_rcp85
8,2066,8/1/66,8.866455649,0,0,0,CESM_BIO_rcp85
8,2066,8/8/66,8.83528766,0,0,0,CESM_BIO_rcp85
8,2066,8/15/66,8.839233803,0,0,0,CESM_BIO_rcp85
8,2066,8/22/66,8.821049345,0,0,0,CESM_BIO_rcp85
8,2066,8/29/66,8.776871775,0,0,0,CESM_BIO_rcp85
9,2066,9/5/66,8.88084991,0,0,0,CESM_BIO_rcp85
9,2066,9/12/66,9.060374398,0,0,0,CESM_BIO_rcp85
9,2066,9/19/66,8.993378278,0,0,0,CESM_BIO_rcp85
9,2066,9/26/66,8.884749844,0,0,0,CESM_BIO_rcp85
10,2066,10/3/66,8.777619449,0,0,0,CESM_BIO_rcp85
10,2066,10/10/66,8.823212204,0,0,0,CESM_BIO_rcp85
10,2066,10/17/66,8.776682915,0,0,0,CESM_BIO_rcp85
10,2066,10/24/66,8.772589256,0,0,0,CESM_BIO_rcp85
10,2066,10/31/66,8.820420351,0,0,0,CESM_BIO_rcp85
11,2066,11/7/66,8.740620433,0,0,0,CESM_BIO_rcp85
11,2066,11/14/66,8.654172809,0,0,0,CESM_BIO_rcp85
11,2066,11/21/66,8.362115559,0,0,0,CESM_BIO_rcp85
11,2066,11/28/66,8.193189653,0,0,0,CESM_BIO_rcp85
12,2066,12/5/66,8.098139918,0,0,0,CESM_BIO_rcp85
12,2066,12/12/66,7.947425944,0,0,0,CESM_BIO_rcp85
12,2066,12/19/66,7.771466408,0,0,0,CESM_BIO_rcp85
